row_label_raw,row_label_full,col_0,2025VND,2024VND,numeric__2025VND,numeric__2024VND
Số dư dầu năm,Số dư dầu năm,Số dư dầu năm,1.135.109.762.887,554.943.939.096,1135109762887.0,554943939096.0
Tăng trong năm,Tăng trong năm,Tăng trong năm,1.215.985.024.798,1.666.522.044.152,1215985024798.0,1666522044152.0
Chuyển sang tài sản cố định hữu hình,Chuyển sang tài sản cố định hữu hình,Chuyển sang tài sản cố định hữu hình,(1.311.307.265.616),(992.416.219.234),-1311307265616.0,-992416219234.0
Chuyển sang tài sản cố định vô hình,Chuyển sang tài sản cố định vô hình,Chuyển sang tài sản cố định vô hình,(6.970.292.700),(72.552.941.596),-6970292700.0,-72552941596.0
Chuyển sang hàng tồn kho,Chuyển sang hàng tồn kho,Chuyển sang hàng tồn kho,(3.718.102.576),(5.721.917.601),-3718102576.0,-5721917601.0
Chuyển sang chi phí trả trước,Chuyển sang chi phí trả trước,Chuyển sang chi phí trả trước,(143.683.220.986),(11.108.737.633),-143683220986.0,-11108737633.0
Thanh lý,Thanh lý,Thanh lý,-,(405.000.000),,-405000000.0
Giảm khác,Giảm khác,Giảm khác,(15.941.167.968),(9.899.363.187),-15941167968.0,-9899363187.0
Chênh lệch quy đổi tiền tệ,Chênh lệch quy đổi tiền tệ,Chênh lệch quy đổi tiền tệ,2.308.154.922,5.747.958.890,2308154922.0,5747958890.0
Số dư cuối năm,Số dư cuối năm,Số dư cuối năm,871.782.892.761,1.135.109.762.887,871782892761.0,1135109762887.0
