row_label_raw,row_label_full,col_0,Quyền sử dụng đất VND,Cơ sở hạ tầng VND,Nhà cửa VND,Tổng VND,numeric__Quyền sử dụng đất VND,numeric__Cơ sở hạ tầng VND,numeric__Nhà cửa VND,numeric__Tổng VND
Nguyên giá,Nguyên giá,Nguyên giá,Nguyên giá,Nguyên giá,Nguyên giá,Nguyên giá,,,,
Số dư đầu năm và số dư cuối năm,Nguyên giá > Số dư đầu năm và số dư cuối năm,Số dư đầu năm và số dư cuối năm,39.821.793.375,982.364.064,58.018.521.446,98.822.678.885,39821793375.0,982364064.0,58018521446.0,98822678885.0
Giá trị hao mòn lũy kế,Giá trị hao mòn lũy kế,Giá trị hao mòn lũy kế,Giá trị hao mòn lũy kế,Giá trị hao mòn lũy kế,Giá trị hao mòn lũy kế,Giá trị hao mòn lũy kế,,,,
Số dư đầu năm,Giá trị hao mòn lũy kế > Số dư đầu năm,Số dư đầu năm,9.804.947.462,982.364.064,34.417.574.187,45.204.885.713,9804947462.0,982364064.0,34417574187.0,45204885713.0
Khẩu hao trong năm,Giá trị hao mòn lũy kế > Khẩu hao trong năm,Khẩu hao trong năm,865.672.684,-,971.937.272,1.837.609.956,865672684.0,,971937272.0,1837609956.0
Số dư cuối năm,Giá trị hao mòn lũy kế > Số dư cuối năm,Số dư cuối năm,10.670.620.146,982.364.064,35.389.511.459,47.042.495.669,10670620146.0,982364064.0,35389511459.0,47042495669.0
Giá trị còn lại,Giá trị còn lại,Giá trị còn lại,Giá trị còn lại,Giá trị còn lại,Giá trị còn lại,Giá trị còn lại,,,,
Số dư đầu năm,Giá trị còn lại > Số dư đầu năm,Số dư đầu năm,30.016.845.913,-,23.600.947.259,53.617.793.172,30016845913.0,,23600947259.0,53617793172.0
Số dư cuối năm,Giá trị còn lại > Số dư cuối năm,Số dư cuối năm,29.151.173.229,-,22.629.009.987,51.780.183.216,29151173229.0,,22629009987.0,51780183216.0
