row_label_raw,row_label_full,Bên cho vay,Loại tiền tệ,Năm đáo hạn,31/12/2025 VND,1/1/2025 VND,numeric__Loại tiền tệ,numeric__Năm đáo hạn,numeric__31/12/2025 VND,numeric__1/1/2025 VND
Ngân hàng TNHH Một Thành viên Sài Gòn Thương Tín Lào - Chi nhánh Lane Xang,Ngân hàng TNHH Một Thành viên Sài Gòn Thương Tín Lào - Chi nhánh Lane Xang,Ngân hàng TNHH Một Thành viên Sài Gòn Thương Tín Lào - Chi nhánh Lane Xang,USD,2030,52.422.968.650,127.434.334.950,,2030.0,52422968650.0,127434334950.0
Ngân hàng HSBC Hoa Kỳ,Ngân hàng HSBC Hoa Kỳ,Ngân hàng HSBC Hoa Kỳ,USD,2027,10.484.857.500,30.469.567.500,,2027.0,10484857500.0,30469567500.0
,,,,,62.907.826.150,157.903.902.450,,,62907826150.0,157903902450.0
