row_label_raw,row_label_full,col_0,2025,2024(trình bày lại),numeric__2025,numeric__2024(trình bày lại)
Lợi nhuận thuần sau thuế phân bổ cho các cổ đông sở hữu cổ phiếu phổ thông (triệu đồng),Lợi nhuận thuần sau thuế phân bổ cho các cổ đông sở hữu cổ phiếu phổ thông (triệu đồng),Lợi nhuận thuần sau thuế phân bổ cho các cổ đông sở hữu cổ phiếu phổ thông (triệu đồng),7.285.430,7.204.470,7285430.0,7204470.0
"Điều chỉnh cho quỹ khen thưởng, phúc lợi (triệu đồng)","Điều chỉnh cho quỹ khen thưởng, phúc lợi (triệu đồng)","Điều chỉnh cho quỹ khen thưởng, phúc lợi (triệu đồng)",-,(150.000),,-150000.0
Lợi nhuận thuần sau thuế phân bổ cho cổ đông sở hữu cổ phiếu phổ thông để tính lãi cơ bản trên cổ phiếu (triệu đồng),Lợi nhuận thuần sau thuế phân bổ cho cổ đông sở hữu cổ phiếu phổ thông để tính lãi cơ bản trên cổ phiếu (triệu đồng),Lợi nhuận thuần sau thuế phân bổ cho cổ đông sở hữu cổ phiếu phổ thông để tính lãi cơ bản trên cổ phiếu (triệu đồng),7.285.430,7.054.470,7285430.0,7054470.0
Bình quân gia quyền của số cổ phiếu phổ thông để tính lãi cơ bản trên cổ phiếu (cổ phiếu) (*),Bình quân gia quyền của số cổ phiếu phổ thông để tính lãi cơ bản trên cổ phiếu (cổ phiếu) (*),Bình quân gia quyền của số cổ phiếu phổ thông để tính lãi cơ bản trên cổ phiếu (cổ phiếu) (*),3.404.005.710,3.404.005.710,3404005710.0,3404005710.0
Lãi cơ bản trên cổ phiếu(VND/cổ phiếu),Lãi cơ bản trên cổ phiếu(VND/cổ phiếu),Lãi cơ bản trên cổ phiếu(VND/cổ phiếu),2.140,2.072,2140.0,2072.0
