row_label_raw,row_label_full,col_0,31/12/2025,31/12/2025_1,31/12/2024,31/12/2024_1,numeric__31/12/2025,numeric__31/12/2025_1,numeric__31/12/2024,numeric__31/12/2024_1
,,,triệu đồng,%,triệu đồng,%,,,,
Tiền gửi của các tổ chức kinh tế,Tiền gửi của các tổ chức kinh tế,Tiền gửi của các tổ chức kinh tế,103.570.002,"35,16",81.553.734,"29,52",103570002.0,35.16,81553734.0,29.52
Công ty nhà nước,Công ty nhà nước,Công ty nhà nước,14.679.689,"4,98",13.929.483,"5,04",14679689.0,4.98,13929483.0,5.04
Công ty TNHH MTV do nhà nước sở hữu 100% vốn điều lệ,Công ty TNHH MTV do nhà nước sở hữu 100% vốn điều lệ,Công ty TNHH MTV do nhà nước sở hữu 100% vốn điều lệ,2.484.176,"0,84",2.779.776,"1,01",2484176.0,0.84,2779776.0,1.01
Công ty TNHH 2 thành viên trở lên có phần vốn góp của nhà nước trên 50% vốn điều lệ hoặc nhà nước giữ quyền chi phối,Công ty TNHH 2 thành viên trở lên có phần vốn góp của nhà nước trên 50% vốn điều lệ hoặc nhà nước giữ quyền chi phối,Công ty TNHH 2 thành viên trở lên có phần vốn góp của nhà nước trên 50% vốn điều lệ hoặc nhà nước giữ quyền chi phối,508,"0,00",496,"0,00",508.0,0.0,496.0,0.0
Công ty TNHH khác,Công ty TNHH khác,Công ty TNHH khác,16.684.638,"5,66",9.857.159,"3,57",16684638.0,5.66,9857159.0,3.57
Công ty cổ phần có vốn cổ phần của nhà nước chiếm trên 50% vốn điều lệ hoặc tổng số cổ phần có quyền biểu quyết; hoặc nhà nước giữ quyền chi phối đối với công ty trong Điều lệ của công ty,Công ty cổ phần có vốn cổ phần của nhà nước chiếm trên 50% vốn điều lệ hoặc tổng số cổ phần có quyền biểu quyết; hoặc nhà nước giữ quyền chi phối đối với công ty trong Điều lệ của công ty,Công ty cổ phần có vốn cổ phần của nhà nước chiếm trên 50% vốn điều lệ hoặc tổng số cổ phần có quyền biểu quyết; hoặc nhà nước giữ quyền chi phối đối với công ty trong Điều lệ của công ty,6.504.281,"2,21",5.412.948,"1,96",6504281.0,2.21,5412948.0,1.96
Công ty cổ phần khác,Công ty cổ phần khác,Công ty cổ phần khác,47.903.888,"16,26",37.658.437,"13,63",47903888.0,16.26,37658437.0,13.63
Công ty hợp danh,Công ty hợp danh,Công ty hợp danh,849,"0,00",24.116,"0,01",849.0,0.0,24116.0,0.01
Doanh nghiệp tư nhân,Doanh nghiệp tư nhân,Doanh nghiệp tư nhân,76.776,"0,03",84.341,"0,03",76776.0,0.03,84341.0,0.03
Doanh nghiệp có vốn đầu tư nước ngoài,Doanh nghiệp có vốn đầu tư nước ngoài,Doanh nghiệp có vốn đầu tư nước ngoài,13.198.445,"4,48",11.172.769,"4,04",13198445.0,4.48,11172769.0,4.04
Hợp tác xã và liên hiệp hợp tác xã,Hợp tác xã và liên hiệp hợp tác xã,Hợp tác xã và liên hiệp hợp tác xã,43.602,"0,02",12.254,"0,00",43602.0,0.02,12254.0,0.0
Hộ kinh doanh,Hộ kinh doanh,Hộ kinh doanh,36.762,"0,01",15.816,"0,01",36762.0,0.01,15816.0,0.01
"Đơn vị hành chính sự nghiệp, đàng, đoàn thể và hiệp hội","Đơn vị hành chính sự nghiệp, đàng, đoàn thể và hiệp hội","Đơn vị hành chính sự nghiệp, đàng, đoàn thể và hiệp hội",1.956.388,"0,67",606.139,"0,22",1956388.0,0.67,606139.0,0.22
Tiền gửi của cá nhân,Tiền gửi của cá nhân,Tiền gửi của cá nhân,191.007.659,"64,84",194.754.588,"70,48",191007659.0,64.84,194754588.0,70.48
,,,294.577.661,"100,00",276.308.322,"100,00",294577661.0,100.0,276308322.0,100.0
