row_label_raw,row_label_full,col_0,Số dưđầu năm,Phát sinh trong năm > Số phải nộp,Phát sinh trong năm > Số đã nộp,Số dưcuối năm,numeric__Số dưđầu năm,numeric__Phát sinh trong năm > Số phải nộp,numeric__Phát sinh trong năm > Số đã nộp,numeric__Số dưcuối năm
Thuế thu nhập doanh nghiệp,Thuế thu nhập doanh nghiệp,Thuế thu nhập doanh nghiệp,1.309.653,1.819.149,(1.943.702),1.185.100,1309653.0,1819149.0,-1943702.0,1185100.0
Thuế giá trị gia tăng,Thuế giá trị gia tăng,Thuế giá trị gia tăng,18.505,304.400,(262.331),60.574,18505.0,304400.0,-262331.0,60574.0
Các loại thuế khác,Các loại thuế khác,Các loại thuế khác,39.349,529.069,(524.486),43.932,39349.0,529069.0,-524486.0,43932.0
,,,1.367.507,2.652.618,(2.730.519),1.289.606,1367507.0,2652618.0,-2730519.0,1289606.0
