row_label_raw,row_label_full,col_0,Số cuối năm,Số đầu năm,numeric__Số cuối năm,numeric__Số đầu năm
,,,VND,VND,,
"Cổ tức, lợi nhuận phải trả (i)","Cổ tức, lợi nhuận phải trả (i)","Cổ tức, lợi nhuận phải trả (i)",844.800.000.000,-,844800000000.0,
Khác,Khác,Khác,740.888.494,868.056.425,740888494.0,868056425.0
,,,845.540.888.494,868.056.425,845540888494.0,868056425.0
