row_label_raw,row_label_full,col_0,Số cuối năm > Giá trị,Số cuối năm > VND Số có khả năng trả nợ,Số đầu năm > Giá trị,Số đầu năm > VND Số có khả năng trả nợ,numeric__Số cuối năm > Giá trị,numeric__Số cuối năm > VND Số có khả năng trả nợ,numeric__Số đầu năm > Giá trị,numeric__Số đầu năm > VND Số có khả năng trả nợ
Công ty Cổ phần Máy tính Truyền thông Điều khiển 3C,Công ty Cổ phần Máy tính Truyền thông Điều khiển 3C,Công ty Cổ phần Máy tính Truyền thông Điều khiển 3C,72.744.633.600,72.744.633.600,-,-,72744633600.0,72744633600.0,,
Công ty Cổ phần Xây dựng 47,Công ty Cổ phần Xây dựng 47,Công ty Cổ phần Xây dựng 47,15.904.458.596,15.904.458.596,16.389.223.096,16.389.223.096,15904458596.0,15904458596.0,16389223096.0,16389223096.0
Công ty Cổ phần Telematic,Công ty Cổ phần Telematic,Công ty Cổ phần Telematic,12.755.446.400,12.755.446.400,-,-,12755446400.0,12755446400.0,,
Nippon Koei Ltd,Nippon Koei Ltd,Nippon Koei Ltd,11.472.821.122,11.472.821.122,11.981.620.605,11.981.620.605,11472821122.0,11472821122.0,11981620605.0,11981620605.0
Công ty TNHH Thương mại và Dịch vụ Thanh An,Công ty TNHH Thương mại và Dịch vụ Thanh An,Công ty TNHH Thương mại và Dịch vụ Thanh An,-,-,23.592.279.950,23.592.279.950,,,23592279950.0,23592279950.0
Công ty TNHH TM Sài Gòn Ban Mai,Công ty TNHH TM Sài Gòn Ban Mai,Công ty TNHH TM Sài Gòn Ban Mai,-,-,11.265.831.511,11.265.831.511,,,11265831511.0,11265831511.0
Khác,Khác,Khác,33.218.574.416,33.218.574.416,42.240.749.483,42.240.749.483,33218574416.0,33218574416.0,42240749483.0,42240749483.0
,,,146.095.934.134,146.095.934.134,105.469.704.645,105.469.704.645,146095934134.0,146095934134.0,105469704645.0,105469704645.0
Trong đó: Phải trả người bán ngắn hạn là các bên liên quan (Chi tiết tại Thuyết minh số 28),Trong đó: Phải trả người bán ngắn hạn là các bên liên quan (Chi tiết tại Thuyết minh số 28),Trong đó: Phải trả người bán ngắn hạn là các bên liên quan (Chi tiết tại Thuyết minh số 28),1.061.202.907,1.061.202.907,2.295.415.584,2.295.415.584,1061202907.0,1061202907.0,2295415584.0,2295415584.0
