row_label_raw,row_label_full,Công ty Mua bán điện - Tập đoàn Điện lực Việt Nam,Số cuối nămVND > 1.167.567.968.808,Số đầu nămVND > 524.784.121.092,numeric__Số cuối nămVND > 1.167.567.968.808,numeric__Số đầu nămVND > 524.784.121.092
Khác,Khác,Khác,3.549.320.292,3.924.150.842,3549320292.0,3924150842.0
,,,1.171.117.289.100,528.708.271.934,1171117289100.0,528708271934.0
Trong đó:Phải thu ngắn hạn của khách hàng là các bên liên quan(Chi tiết tại Thuyết minh số 28),Trong đó:Phải thu ngắn hạn của khách hàng là các bên liên quan(Chi tiết tại Thuyết minh số 28),Trong đó:Phải thu ngắn hạn của khách hàng là các bên liên quan(Chi tiết tại Thuyết minh số 28),1.167.567.968.808,524.784.121.092,1167567968808.0,524784121092.0
