row_label_raw,row_label_full,col_0,Năm nay,Năm trước,numeric__Năm nay,numeric__Năm trước
,,,VND,VND,,
Lợi nhuận trước thuế,Lợi nhuận trước thuế,Lợi nhuận trước thuế,1.368.741.964.663,1.802.224.657.294,1368741964663.0,1802224657294.0
Điều chỉnh cho thu nhập tính thuế,Điều chỉnh cho thu nhập tính thuế,Điều chỉnh cho thu nhập tính thuế,,,,
Trừ: Thu nhập không tính thuế,Điều chỉnh cho thu nhập tính thuế > Trừ: Thu nhập không tính thuế,Trừ: Thu nhập không tính thuế,(52.837.294.985),(50.287.940.935),-52837294985.0,-50287940935.0
Cộng: Các khoản chi phí không được trừ,Điều chỉnh cho thu nhập tính thuế > Cộng: Các khoản chi phí không được trừ,Cộng: Các khoản chi phí không được trừ,458.095.568,369.136.370,458095568.0,369136370.0
- Thù lao Thành viên Hội đồng Quản trị không chuyên trách,Điều chỉnh cho thu nhập tính thuế > - Thù lao Thành viên Hội đồng Quản trị không chuyên trách,- Thù lao Thành viên Hội đồng Quản trị không chuyên trách,367.476.000,169.200.081,367476000.0,169200081.0
- Chi phí không được trừ khác,Điều chỉnh cho thu nhập tính thuế > - Chi phí không được trừ khác,- Chi phí không được trừ khác,90.619.568,199.936.289,90619568.0,199936289.0
Thu nhập tính thuế kỳ hiện hành,Điều chỉnh cho thu nhập tính thuế > Thu nhập tính thuế kỳ hiện hành,Thu nhập tính thuế kỳ hiện hành,1.316.362.765.246,1.752.305.852.729,1316362765246.0,1752305852729.0
Thu nhập tính thuế suất thông thường 20% (i),Điều chỉnh cho thu nhập tính thuế > Thu nhập tính thuế suất thông thường 20% (i),Thu nhập tính thuế suất thông thường 20% (i),1.271.742.630.822,1.593.449.748.239,1271742630822.0,1593449748239.0
Thu nhập tính thuế suất ưu đãi 10% (i),Điều chỉnh cho thu nhập tính thuế > Thu nhập tính thuế suất ưu đãi 10% (i),Thu nhập tính thuế suất ưu đãi 10% (i),44.620.134.424,-,44620134424.0,
Thu nhập được miễn thuế (i),Điều chỉnh cho thu nhập tính thuế > Thu nhập được miễn thuế (i),Thu nhập được miễn thuế (i),-,158.856.104.490,,158856104490.0
Chi phí thuế thu nhập doanh nghiệp tính trên thu nhập tính thuế kỳ hiện hành,Điều chỉnh cho thu nhập tính thuế > Chi phí thuế thu nhập doanh nghiệp tính trên thu nhập tính thuế kỳ hiện hành,Chi phí thuế thu nhập doanh nghiệp tính trên thu nhập tính thuế kỳ hiện hành,258.810.539.605,318.689.949.648,258810539605.0,318689949648.0
