row_label_raw,row_label_full,col_0,31/12/2025VND’000,1/1/2025VND’000,numeric__31/12/2025VND’000,numeric__1/1/2025VND’000
Amount due to Nui Phao Mining Company Ltd – a subsidiary,Amount due to Nui Phao Mining Company Ltd – a subsidiary,Amount due to Nui Phao Mining Company Ltd – a subsidiary,Amount due to Nui Phao Mining Company Ltd – a subsidiary,Amount due to Nui Phao Mining Company Ltd – a subsidiary,,
ERP system development expenses,ERP system development expenses,ERP system development expenses,"14,200,375","14,200,375",,
Others,Others,Others,"10,294,685","10,294,685",,
,,,"24,495,060","24,495,060",,
