row_label_raw,row_label_full,col_0,31/12/2025VND’000,1/1/2025VND’000,numeric__31/12/2025VND’000,numeric__1/1/2025VND’000
Other short-term receivables,Other short-term receivables,Other short-term receivables,Other short-term receivables,Other short-term receivables,,
Interest receivable from Nui Phao Mining Company Ltd(“NPM”) – a subsidiary,Interest receivable from Nui Phao Mining Company Ltd(“NPM”) – a subsidiary,Interest receivable from Nui Phao Mining Company Ltd(“NPM”) – a subsidiary,"31,263,836",-,,
Other receivable from subsidiaries,Other receivable from subsidiaries,Other receivable from subsidiaries,"21,051,628","19,930,816",,
Other short-term receivables,Other receivable from subsidiaries > Other short-term receivables,Other short-term receivables,"55,000","55,000",55.0,55.0
,,,"52,370,464","19,985,816",,
Other long-term receivables,Other long-term receivables,Other long-term receivables,Other long-term receivables,Other long-term receivables,,
Interest receivable from NPM,Interest receivable from NPM,Interest receivable from NPM,-,"25,058,904",,
