row_label_raw,row_label_full,col_0,31/12/2025VND’000,1/1/2025VND’000,numeric__31/12/2025VND’000,numeric__1/1/2025VND’000
Accrued interest expenses,Accrued interest expenses,Accrued interest expenses,"20,636,712","20,634,477",,
Others,Accrued interest expenses > Others,Others,"604,095","5,598,670",604.095,
,,,"21,240,807","26,233,147",,
