row_label_raw,row_label_full,col_0,2025Nghìn VND,2024Nghìn VND,numeric__2025Nghìn VND,numeric__2024Nghìn VND
Thu nhập từ lãi tiền gửi và cho vay,Thu nhập từ lãi tiền gửi và cho vay,Thu nhập từ lãi tiền gửi và cho vay,169.990.462,70.600.825,169990462.0,70600825.0
Lãi chênh lệch tỷ giá đã thực hiện,Lãi chênh lệch tỷ giá đã thực hiện,Lãi chênh lệch tỷ giá đã thực hiện,14.877,130.321,14877.0,130321.0
Phân chia lợi nhuận từ HĐHTKD,Phân chia lợi nhuận từ HĐHTKD,Phân chia lợi nhuận từ HĐHTKD,-,174.833.737,,174833737.0
,,,170.005.339,245.564.883,170005339.0,245564883.0
