row_label_raw,row_label_full,col_0,2025VND'000,2024VND'000,numeric__2025VND'000,numeric__2024VND'000
Interest expense,Interest expense,Interest expense,"154,674,553","240,203,591",,
Borrowing fees,Interest expense > Borrowing fees,Borrowing fees,"10,029,294","660,336",,660.336
Realised foreign exchange loss,Interest expense > Realised foreign exchange loss,Realised foreign exchange loss,"40,386","112,693",40.386,112.693
,,,"164,744,233","240,976,620",,
