row_label_raw,row_label_full,col_0,31/12/2025Nghìn VND,1/1/2025Nghìn VND,numeric__31/12/2025Nghìn VND,numeric__1/1/2025Nghìn VND
Phải trả cho Công ty TNHH Khai thác Chế biến Khoáng sản Núi Pháo – công ty con,Phải trả cho Công ty TNHH Khai thác Chế biến Khoáng sản Núi Pháo – công ty con,Phải trả cho Công ty TNHH Khai thác Chế biến Khoáng sản Núi Pháo – công ty con,Phải trả cho Công ty TNHH Khai thác Chế biến Khoáng sản Núi Pháo – công ty con,Phải trả cho Công ty TNHH Khai thác Chế biến Khoáng sản Núi Pháo – công ty con,,
Chi phí phát triển hệ thống ERP,Phải trả cho Công ty TNHH Khai thác Chế biến Khoáng sản Núi Pháo – công ty con > Chi phí phát triển hệ thống ERP,Chi phí phát triển hệ thống ERP,14.200.375,14.200.375,14200375.0,14200375.0
Chi phí khác,Phải trả cho Công ty TNHH Khai thác Chế biến Khoáng sản Núi Pháo – công ty con > Chi phí khác,Chi phí khác,10.294.685,10.294.685,10294685.0,10294685.0
,,,24.495.060,24.495.060,24495060.0,24495060.0
