row_label_raw,row_label_full,col_0,2025,2025_1,2024,2024_1,numeric__2025,numeric__2025_1,numeric__2024,numeric__2024_1
,,,Number of shares,VND’000,Number of shares,VND’000,,,,
Balance at the beginning of the year,Balance at the beginning of the year,Balance at the beginning of the year,"1,099,155,420","10,991,554,200","1,099,155,420","10,991,554,200",,,,
Issuance of ordinary shares under the employee stock ownership plan (*),Balance at the beginning of the year > Issuance of ordinary shares under the employee stock ownership plan (*),Issuance of ordinary shares under the employee stock ownership plan (*),"674,100","6,741,000",-,-,674.1,,,
Balance at the end of the year,Balance at the end of the year,Balance at the end of the year,"1,099,829,520","10,998,295,200","1,099,155,420","10,991,554,200",,,,
