row_label_raw,row_label_full,col_0,Số cuối nămVND,Số đầu nămVND,numeric__Số cuối nămVND,numeric__Số đầu nămVND
Vay bằng USD,Vay bằng USD,Vay bằng USD,12.447.649.859.964,15.371.931.410.087,12447649859964.0,15371931410087.0
Vay bằng VND,Vay bằng VND,Vay bằng VND,68.277.000.000,406.737.921.336,68277000000.0,406737921336.0
,,,12.515.926.859.964,15.778.669.331.423,12515926859964.0,15778669331423.0
,,,Số cuối nămVND,Số đầu nămVND,,
"Vay có bảo lãnh của bên thứ 3 (Tập đoàn, Bộ Tài chính)","Vay có bảo lãnh của bên thứ 3 (Tập đoàn, Bộ Tài chính)","Vay có bảo lãnh của bên thứ 3 (Tập đoàn, Bộ Tài chính)",1.063.248.099.244,1.995.835.753.802,1063248099244.0,1995835753802.0
Vay có đảm bảo bằng tài sản của Công ty,Vay có đảm bảo bằng tài sản của Công ty,Vay có đảm bảo bằng tài sản của Công ty,1.064.946.620.720,1.067.365.188.077,1064946620720.0,1067365188077.0
Vay tín chấp,Vay tín chấp,Vay tín chấp,10.387.732.140.000,12.715.468.389.544,10387732140000.0,12715468389544.0
,,,12.515.926.859.964,15.778.669.331.423,12515926859964.0,15778669331423.0
,,,Số cuối nămVND,Số đầu nămVND,,
Vay theo lãi suất thả nôi,Vay theo lãi suất thả nôi,Vay theo lãi suất thả nôi,2.128.194.719.964,3.472.335.890.968,2128194719964.0,3472335890968.0
Vay theo lãi suất cổ định,Vay theo lãi suất cổ định,Vay theo lãi suất cổ định,10.387.732.140.000,12.306.333.440.455,10387732140000.0,12306333440455.0
,,,12.515.926.859.964,15.778.669.331.423,12515926859964.0,15778669331423.0
