row_label_raw,row_label_full,col_0,Số cuối năm,Số đầu năm(Trình bày lại),numeric__Số cuối năm,numeric__Số đầu năm(Trình bày lại)
,,,VND,VND,,
a) Ngân hạn,a) Ngân hạn,a) Ngân hạn,a) Ngân hạn,a) Ngân hạn,,
"Bảo hiểm rủi ro tài sản, bảo hiểm con người (i)","a) Ngân hạn > Bảo hiểm rủi ro tài sản, bảo hiểm con người (i)","Bảo hiểm rủi ro tài sản, bảo hiểm con người (i)",84.628.123.061,86.427.595.558,84628123061.0,86427595558.0
Chi phí trả trước ngắn hạn khác,a) Ngân hạn > Chi phí trả trước ngắn hạn khác,Chi phí trả trước ngắn hạn khác,5.263.737.117,8.303.023.782,5263737117.0,8303023782.0
,,,89.891.860.178,94.730.619.340,89891860178.0,94730619340.0
b) Dài hạn,b) Dài hạn,b) Dài hạn,b) Dài hạn,b) Dài hạn,,
Chi phí bảo hiểm nhân thọ (ii),b) Dài hạn > Chi phí bảo hiểm nhân thọ (ii),Chi phí bảo hiểm nhân thọ (ii),353.452.427.954,437.157.942.879,353452427954.0,437157942879.0
Chi phí trả trước khác,b) Dài hạn > Chi phí trả trước khác,Chi phí trả trước khác,4.231.724.222,3.241.620.784,4231724222.0,3241620784.0
,,,357.684.152.176,440.399.563.663,357684152176.0,440399563663.0
