row_label_raw,row_label_full,col_0,Số cuối năm > Giá trị,Số cuối năm > Số có khả năngtrả nợ,Số đầu năm > Giá trị,Số đầu năm > Số có khả năngtrả nợ,numeric__Số cuối năm > Giá trị,numeric__Số cuối năm > Số có khả năngtrả nợ,numeric__Số đầu năm > Giá trị,numeric__Số đầu năm > Số có khả năngtrả nợ
,,,VND,VND,VND,VND,,,,
a) Các khoản phải trả người bán ngắn hạn,a) Các khoản phải trả người bán ngắn hạn,a) Các khoản phải trả người bán ngắn hạn,a) Các khoản phải trả người bán ngắn hạn,a) Các khoản phải trả người bán ngắn hạn,a) Các khoản phải trả người bán ngắn hạn,a) Các khoản phải trả người bán ngắn hạn,,,,
Công ty Hoàng Long,a) Các khoản phải trả người bán ngắn hạn > Công ty Hoàng Long,Công ty Hoàng Long,606.870.068.266,606.870.068.266,1.128.157.348.406,1.128.157.348.406,606870068266.0,606870068266.0,1128157348406.0,1128157348406.0
Công ty Liên doanh Điều hành Cầu Long,a) Các khoản phải trả người bán ngắn hạn > Công ty Liên doanh Điều hành Cầu Long,Công ty Liên doanh Điều hành Cầu Long,844.439.146.256,844.439.146.256,801.209.741.701,801.209.741.701,844439146256.0,844439146256.0,801209741701.0,801209741701.0
Công ty Điều hành chung Thăng Long,a) Các khoản phải trả người bán ngắn hạn > Công ty Điều hành chung Thăng Long,Công ty Điều hành chung Thăng Long,359.088.586.926,359.088.586.926,12.753.097.021,12.753.097.021,359088586926.0,359088586926.0,12753097021.0,12753097021.0
Các đối tượng khác,a) Các khoản phải trả người bán ngắn hạn > Các đối tượng khác,Các đối tượng khác,1.060.197.409.109,1.060.197.409.109,443.959.743.708,443.959.743.708,1060197409109.0,1060197409109.0,443959743708.0,443959743708.0
b) Phải trả người bán là các bên liên quan(Xem Thuyết minh số 33),a) Các khoản phải trả người bán ngắn hạn > b) Phải trả người bán là các bên liên quan(Xem Thuyết minh số 33),b) Phải trả người bán là các bên liên quan(Xem Thuyết minh số 33),4.986.598.642.898,4.986.598.642.898,3.404.020.104.755,3.404.020.104.755,4986598642898.0,4986598642898.0,3404020104755.0,3404020104755.0
,,,7.857.193.853.455,7.857.193.853.455,5.790.100.035.591,5.790.100.035.591,7857193853455.0,7857193853455.0,5790100035591.0,5790100035591.0
