row_label_raw,row_label_full,Trong vòng một năm > Trong năm thứ hai > Từ năm thứ ba đến năm thứ năm > Sau năm năm,Số cuối nămVND > 2.949.707.306.163 > 2.404.873.873.081 > 6.217.665.740.720 > 943.679.940.000,Số đầu nămVND > 3.152.869.362.811 > 2.799.553.857.067 > 6.811.462.989.202 > 3.014.783.122.343,numeric__Số cuối nămVND > 2.949.707.306.163 > 2.404.873.873.081 > 6.217.665.740.720 > 943.679.940.000,numeric__Số đầu nămVND > 3.152.869.362.811 > 2.799.553.857.067 > 6.811.462.989.202 > 3.014.783.122.343
,,,12.515.926.859.964,15.778.669.331.423,12515926859964.0,15778669331423.0
Trừ: số phải trả trong vòng 12 tháng (được trình bày ở phần nợ ngắn hạn),Trừ: số phải trả trong vòng 12 tháng (được trình bày ở phần nợ ngắn hạn),Trừ: số phải trả trong vòng 12 tháng (được trình bày ở phần nợ ngắn hạn),2.949.707.306.163,3.152.869.362.811,2949707306163.0,3152869362811.0
Số phải trả sau 12 tháng,Số phải trả sau 12 tháng,Số phải trả sau 12 tháng,9.566.219.553.801,12.625.799.968.612,9566219553801.0,12625799968612.0
