row_label_raw,row_label_full,col_0,Số cuối năm > Giá trị,Số cuối năm > VND Số có khả năng trả nợ,Số đầu năm > Giá trị,Số đầu năm > VND Số có khả năng trả nợ,numeric__Số cuối năm > Giá trị,numeric__Số cuối năm > VND Số có khả năng trả nợ,numeric__Số đầu năm > Giá trị,numeric__Số đầu năm > VND Số có khả năng trả nợ
a. Các khoản phải trả người bán ngắn hạnREGAS TRADING FZE,a. Các khoản phải trả người bán ngắn hạnREGAS TRADING FZE,a. Các khoản phải trả người bán ngắn hạnREGAS TRADING FZE,30.576.737.400,30.576.737.400,-,-,30576737400.0,30576737400.0,,
Công ty TNHH BACONCO,Công ty TNHH BACONCO,Công ty TNHH BACONCO,-,-,75.059.625.444,75.059.625.444,,,75059625444.0,75059625444.0
Công ty TNHH MTV Hóa chất Đức Giang Lào Cai,Công ty TNHH MTV Hóa chất Đức Giang Lào Cai,Công ty TNHH MTV Hóa chất Đức Giang Lào Cai,-,-,71.326.012.800,71.326.012.800,,,71326012800.0,71326012800.0
Các nhà cung cấp khác,Các nhà cung cấp khác,Các nhà cung cấp khác,239.870.934.230,239.870.934.230,233.486.347.031,233.486.347.031,239870934230.0,239870934230.0,233486347031.0,233486347031.0
,,,270.447.671.630,270.447.671.630,379.871.985.275,379.871.985.275,270447671630.0,270447671630.0,379871985275.0,379871985275.0
b. Phải trả người bán là các bên liên quan(Chi tiết tại Thuyết minh số 35),b. Phải trả người bán là các bên liên quan(Chi tiết tại Thuyết minh số 35),b. Phải trả người bán là các bên liên quan(Chi tiết tại Thuyết minh số 35),608.955.536.489,608.955.536.489,384.822.999.526,384.822.999.526,608955536489.0,608955536489.0,384822999526.0,384822999526.0
Tổng cộng,Tổng cộng,Tổng cộng,879.403.208.119,879.403.208.119,764.694.984.801,764.694.984.801,879403208119.0,879403208119.0,764694984801.0,764694984801.0
