row_label_raw,row_label_full,col_0,Số cuối năm,Số đầu năm,numeric__Số cuối năm,numeric__Số đầu năm
,,,VND,VND,,
a. Ngắn hạn,a. Ngắn hạn,a. Ngắn hạn,a. Ngắn hạn,a. Ngắn hạn,,
"Chi phí dịch vụ hỗ trợ phần cứng, phần mềm","a. Ngắn hạn > Chi phí dịch vụ hỗ trợ phần cứng, phần mềm","Chi phí dịch vụ hỗ trợ phần cứng, phần mềm",9.211.220.787,8.764.839.132,9211220787.0,8764839132.0
Chi phí thuê bồn chứa,a. Ngắn hạn > Chi phí thuê bồn chứa,Chi phí thuê bồn chứa,3.500.000.000,-,3500000000.0,
"Công cụ, dụng cụ phân bổ","a. Ngắn hạn > Công cụ, dụng cụ phân bổ","Công cụ, dụng cụ phân bổ",1.639.081.001,1.662.932.535,1639081001.0,1662932535.0
Chi phí trả trước ngắn hạn khác,a. Ngắn hạn > Chi phí trả trước ngắn hạn khác,Chi phí trả trước ngắn hạn khác,5.535.824.047,2.676.901.216,5535824047.0,2676901216.0
,,,19.886.125.835,13.104.672.883,19886125835.0,13104672883.0
b. Dài hạn,b. Dài hạn,b. Dài hạn,b. Dài hạn,b. Dài hạn,,
"Công cụ, dụng cụ phân bổ","b. Dài hạn > Công cụ, dụng cụ phân bổ","Công cụ, dụng cụ phân bổ",18.505.218.044,6.030.932.695,18505218044.0,6030932695.0
Chi phí trả trước dài hạn khác,b. Dài hạn > Chi phí trả trước dài hạn khác,Chi phí trả trước dài hạn khác,13.128.061.385,7.044.551.242,13128061385.0,7044551242.0
,,,31.633.279.429,13.075.483.937,31633279429.0,13075483937.0
