row_label_raw,row_label_full,Quyènsử dụng đất,Nhà cửavà vật kiến trúc,Tổng,numeric__Nhà cửavà vật kiến trúc,numeric__Tổng
VND,VND,VND,VND,VND,,
99.499.152.000,VND > 99.499.152.000,99.499.152.000,218.454.390.202,317.953.542.202,218454390202.0,317953542202.0
99.499.152.000,VND > 99.499.152.000,99.499.152.000,218.454.390.202,317.953.542.202,218454390202.0,317953542202.0
11.669.709.453,VND > 11.669.709.453,11.669.709.453,96.438.518.886,108.108.228.339,96438518886.0,108108228339.0
1.005.683.040,VND > 1.005.683.040,1.005.683.040,8.699.238.291,9.704.921.331,8699238291.0,9704921331.0
12.675.392.493,VND > 12.675.392.493,12.675.392.493,105.137.757.177,117.813.149.670,105137757177.0,117813149670.0
87.829.442.547,VND > 87.829.442.547,87.829.442.547,122.015.871.316,209.845.313.863,122015871316.0,209845313863.0
86.823.759.507,VND > 86.823.759.507,86.823.759.507,113.316.633.025,200.140.392.532,113316633025.0,200140392532.0
