row_label_raw,row_label_full,col_0,Số cuối năm > Nguyên giáVND,Số cuối năm > Hao mòn lũy kếVND,Số cuối năm > Giá trị còn lạiVND,Nguyên giá,Số đầu năm > Hao mòn lũy kếVND,Số đầu năm > Giá trị còn lạiVND,numeric__Số cuối năm > Nguyên giáVND,numeric__Số cuối năm > Hao mòn lũy kếVND,numeric__Số cuối năm > Giá trị còn lạiVND,numeric__Nguyên giá,numeric__Số đầu năm > Hao mòn lũy kếVND,numeric__Số đầu năm > Giá trị còn lạiVND
"Tòa nhà Đông Tây tại 27 Đình Bộ Lĩnh, thành phố Hồ Chí Minh","Tòa nhà Đông Tây tại 27 Đình Bộ Lĩnh, thành phố Hồ Chí Minh","Tòa nhà Đông Tây tại 27 Đình Bộ Lĩnh, thành phố Hồ Chí Minh",90.358.442.144,22.512.336.643,67.846.105.501,90.358.442.144,20.905.536.273,69.452.905.871,90358442144.0,22512336643.0,67846105501.0,90358442144.0,20905536273.0,69452905871.0
Siêu thị và Cao ốc văn phòng Cửu Long tại tỉnh Cà Mau,Siêu thị và Cao ốc văn phòng Cửu Long tại tỉnh Cà Mau,Siêu thị và Cao ốc văn phòng Cửu Long tại tỉnh Cà Mau,157.460.134.120,67.009.210.926,90.450.923.194,157.460.134.120,61.716.488.602,95.743.645.518,157460134120.0,67009210926.0,90450923194.0,157460134120.0,61716488602.0,95743645518.0
"Tòa nhà PVFCCo tại 43 Mạc Đĩnh Chi, thành phố Hồ Chí Minh","Tòa nhà PVFCCo tại 43 Mạc Đĩnh Chi, thành phố Hồ Chí Minh","Tòa nhà PVFCCo tại 43 Mạc Đĩnh Chi, thành phố Hồ Chí Minh",70.134.965.938,28.291.602.101,41.843.363.837,70.134.965.938,25.486.203.464,44.648.762.474,70134965938.0,28291602101.0,41843363837.0,70134965938.0,25486203464.0,44648762474.0
Cộng,Cộng,Cộng,317.953.542.202,117.813.149.670,200.140.392.532,317.953.542.202,108.108.228.339,209.845.313.863,317953542202.0,117813149670.0,200140392532.0,317953542202.0,108108228339.0,209845313863.0
