row_label_raw,row_label_full,col_0,CHỈ TIÊU,Mã số,Năm nay,Năm trước,numeric__CHỈ TIÊU,numeric__Mã số,numeric__Năm nay,numeric__Năm trước
I.,I.,I.,LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG KINH DOANH,LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG KINH DOANH,LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG KINH DOANH,LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG KINH DOANH,,,,
1.,I. > 1.,1.,Lợi nhuận trước thuế,01,6.506.805.268.375,3.611.866.161.535,,1.0,6506805268375.0,3611866161535.0
2.,2.,2.,Điều chính cho các khoản:,,,,,,,
2.,2. > 2.,2.,Khấu hao tài sản cố định và bắt động sản đầu tư,02,503.776.378.828,526.231.286.934,,2.0,503776378828.0,526231286934.0
2.,2. > 2.,2.,Các khoản dự phòng,03,379.111.591.681,36.040.728.360,,3.0,379111591681.0,36040728360.0
2.,2. > 2.,2.,Lỗ/(lãi) chênh lệch tỷ giá hối đoái do đánh giá lạicác khoản mục tiên tệ có gốc ngoại tệ,04,4.498.230.435,(4.219.047.890),,4.0,4498230435.0,-4219047890.0
2.,2. > 2.,2.,Lãi từ hoạt động đầu tư,05,(408.337.507.809),(187.788.403.455),,5.0,-408337507809.0,-187788403455.0
2.,2. > 2.,2.,Chi phí lãi vay,06,61.534.621.526,67.647.646.187,,6.0,61534621526.0,67647646187.0
2.,2. > 2.,2.,Các khoản điều chỉnh khác,07,-,20.000.000.000,,7.0,,20000000000.0
3.,2. > 3.,3.,Lợi nhuận từ hoạt động kinh doanh trước thay đổi vốn lưu động,08,7.047.388.583.036,4.069.778.371.671,,8.0,7047388583036.0,4069778371671.0
3.,2. > 3.,3.,"Tăng, giảm các khoản phải thu",09,98.567.128.998,(305.060.580.285),,9.0,98567128998.0,-305060580285.0
3.,2. > 3.,3.,"Tăng, giảm hàng tồn kho",10,(1.232.157.664.214),(1.052.765.608.827),,10.0,-1232157664214.0,-1052765608827.0
3.,2. > 3.,3.,"Tăng, giảm các khoản phải trả (Không kế lãi vayphải trả, thuế thu nhập doanh nghiệp phải nộp)",11,510.176.671.050,226.103.325.200,,11.0,510176671050.0,226103325200.0
3.,2. > 3.,3.,"Tăng, giảm chi phí trả trước",12,(25.339.248.444),17.215.062.849,,12.0,-25339248444.0,17215062849.0
3.,2. > 3.,3.,Tiền lãi vay đã trả,14,(61.669.540.469),(72.217.726.433),,14.0,-61669540469.0,-72217726433.0
3.,2. > 3.,3.,Thuế thu nhập doanh nghiệp đã nộp,15,(1.155.893.778.102),(268.300.750.006),,15.0,-1155893778102.0,-268300750006.0
3.,2. > 3.,3.,Tiền chi khác cho hoạt động kinh doanh,17,(237.343.440.236),(155.865.893.853),,17.0,-237343440236.0,-155865893853.0
3.,2. > 3.,3.,Lưu chuyển tiền thuần từ hoạt động kinh doanh,20,4.943.728.711.619,2.458.886.200.316,,20.0,4943728711619.0,2458886200316.0
II.,II.,II.,LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG ĐẦU TƯ,LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG ĐẦU TƯ,LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG ĐẦU TƯ,LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG ĐẦU TƯ,,,,
1.,II. > 1.,1.,"Tiền chi mua sắm, xây dựng TSCĐ vàcác tài sản dài hạn khác",21,(72.998.283.681),(219.401.650.245),,21.0,-72998283681.0,-219401650245.0
2.,II. > 2.,2.,"Tiền thu thanh lý, nhượng bán TSCĐ vàcác tài sản dài hạn khác",22,2.494.306.734,278.390.164,,22.0,2494306734.0,278390164.0
3.,II. > 3.,3.,"Tiền chi cho vay, mua công cụ nợ củadơn vị khác",23,(11.790.000.000.000),(5.600.000.000.000),,23.0,-11790000000000.0,-5600000000000.0
4.,II. > 4.,4.,"Tiền thu hồi cho vay, bán lại các công cụ nợcủa đơn vị khác",24,8.345.000.000.000,4.350.000.000.000,,24.0,8345000000000.0,4350000000000.0
5.,II. > 5.,5.,"Tiền thu lãi cho vay, cố tức và lợi nhuậnđược chia",27,345.711.346.277,192.355.519.651,,27.0,345711346277.0,192355519651.0
5.,II. > 5.,5.,Lưu chuyển tiền thuần từ hoạt động đầu tư,30,(3.169.792.630.670),(1.276.767.740.430),,30.0,-3169792630670.0,-1276767740430.0
