row_label_raw,row_label_full,col_0,Năm nay,Năm trước,numeric__Năm nay,numeric__Năm trước
,,,VND,VND,,
Chi phí thuế thu nhập doanh nghiệp hiện hành,Chi phí thuế thu nhập doanh nghiệp hiện hành,Chi phí thuế thu nhập doanh nghiệp hiện hành,Chi phí thuế thu nhập doanh nghiệp hiện hành,Chi phí thuế thu nhập doanh nghiệp hiện hành,,
Lợi nhuận trước thuế,Chi phí thuế thu nhập doanh nghiệp hiện hành > Lợi nhuận trước thuế,Lợi nhuận trước thuế,1.187.921.272.708,3.182.365.691.101,1187921272708.0,3182365691101.0
Điều chỉnh cho thu nhập chịu thuế,Điều chỉnh cho thu nhập chịu thuế,Điều chỉnh cho thu nhập chịu thuế,Điều chỉnh cho thu nhập chịu thuế,Điều chỉnh cho thu nhập chịu thuế,,
Trừ: Thu nhập không chịu thuế,Trừ: Thu nhập không chịu thuế,Trừ: Thu nhập không chịu thuế,Trừ: Thu nhập không chịu thuế,Trừ: Thu nhập không chịu thuế,,
"Cố tức, lợi nhuận được chia","Trừ: Thu nhập không chịu thuế > Cố tức, lợi nhuận được chia","Cố tức, lợi nhuận được chia",(1.115.789.308.000),(2.171.040.308.579),-1115789308000.0,-2171040308579.0
Khác,Trừ: Thu nhập không chịu thuế > Khác,Khác,(915.348.109),(929.033.877),-915348109.0,-929033877.0
Cộng: Các khoản chi phí không được khấu trừ,Trừ: Thu nhập không chịu thuế > Cộng: Các khoản chi phí không được khấu trừ,Cộng: Các khoản chi phí không được khấu trừ,18.110.774.405,6.359.637.745,18110774405.0,6359637745.0
Thu nhập chịu thuế,Trừ: Thu nhập không chịu thuế > Thu nhập chịu thuế,Thu nhập chịu thuế,89.327.391.004,1.016.755.986.390,89327391004.0,1016755986390.0
Chuyển lỗ,Chuyển lỗ,Chuyển lỗ,-,-,,
Thu nhập tính thuế năm hiện hành,Chuyển lỗ > Thu nhập tính thuế năm hiện hành,Thu nhập tính thuế năm hiện hành,89.327.391.004,1.016.755.986.390,89327391004.0,1016755986390.0
Thuế suất thống thường,Chuyển lỗ > Thuế suất thống thường,Thuế suất thống thường,20%,20%,0.2,0.2
Chi phí thuế thu nhập doanh nghiệp tính trên thu nhập chịu thuế năm hiện hành,Chuyển lỗ > Chi phí thuế thu nhập doanh nghiệp tính trên thu nhập chịu thuế năm hiện hành,Chi phí thuế thu nhập doanh nghiệp tính trên thu nhập chịu thuế năm hiện hành,17.865.478.201,203.351.197.278,17865478201.0,203351197278.0
