row_label_raw,row_label_full,Đầu tư vào công ty con
Công ty Cổ phần PC1 Hà Nội,Công ty Cổ phần PC1 Hà Nội,Công ty Cổ phần PC1 Hà Nội
Công ty Cổ phần PC1 Miền Nam,Công ty Cổ phần PC1 Miền Nam,Công ty Cổ phần PC1 Miền Nam
Công ty TNHH MTV Xây lắp Điện 1 - Miền Bắc,Công ty TNHH MTV Xây lắp Điện 1 - Miền Bắc,Công ty TNHH MTV Xây lắp Điện 1 - Miền Bắc
Công ty Cổ phần PC1 Mỹ Đình,Công ty Cổ phần PC1 Mỹ Đình,Công ty Cổ phần PC1 Mỹ Đình
Công ty TNHH MTV Xây lắp Điện 1 - Hà Đông,Công ty TNHH MTV Xây lắp Điện 1 - Hà Đông,Công ty TNHH MTV Xây lắp Điện 1 - Hà Đông
Công ty TNHH MTV PC1 Nàng Hương,Công ty TNHH MTV PC1 Nàng Hương,Công ty TNHH MTV PC1 Nàng Hương
Công ty Cổ phần PC1 Thăng Long,Công ty Cổ phần PC1 Thăng Long,Công ty Cổ phần PC1 Thăng Long
Công ty Cổ phần PC1 Ninh Bình,Công ty Cổ phần PC1 Ninh Bình,Công ty Cổ phần PC1 Ninh Bình
Công ty TNHH Chế tạo Cột thép Đông Anh,Công ty TNHH Chế tạo Cột thép Đông Anh,Công ty TNHH Chế tạo Cột thép Đông Anh
Công ty Cổ phần Thủy điện Trung Thu,Công ty Cổ phần Thủy điện Trung Thu,Công ty Cổ phần Thủy điện Trung Thu
Công ty Cổ phần Đầu tư Địa ốc Mỹ Đình,Công ty Cổ phần Đầu tư Địa ốc Mỹ Đình,Công ty Cổ phần Đầu tư Địa ốc Mỹ Đình
Công ty Cổ phần Lắp máy Công nghiệp Việt Nam,Công ty Cổ phần Lắp máy Công nghiệp Việt Nam,Công ty Cổ phần Lắp máy Công nghiệp Việt Nam
Công ty Cổ phần Cơ khí Ô tô Hòa Bình,Công ty Cổ phần Cơ khí Ô tô Hòa Bình,Công ty Cổ phần Cơ khí Ô tô Hòa Bình
Công ty Cổ phần Năng lượng Bảo Lâm,Công ty Cổ phần Năng lượng Bảo Lâm,Công ty Cổ phần Năng lượng Bảo Lâm
Công ty Cổ phần Đầu tư Năng lượng Miền Bắc,Công ty Cổ phần Đầu tư Năng lượng Miền Bắc,Công ty Cổ phần Đầu tư Năng lượng Miền Bắc
Công ty Cổ phần Thương mại Đầu tư Tiến Bộ,Công ty Cổ phần Thương mại Đầu tư Tiến Bộ,Công ty Cổ phần Thương mại Đầu tư Tiến Bộ
Công ty Cổ phần Điện gió Liên Lập,Công ty Cổ phần Điện gió Liên Lập,Công ty Cổ phần Điện gió Liên Lập
Công ty Cổ phần Điện gió Phong Huy,Công ty Cổ phần Điện gió Phong Huy,Công ty Cổ phần Điện gió Phong Huy
Công ty Cổ phần Điện gió Phong Nguyên,Công ty Cổ phần Điện gió Phong Nguyên,Công ty Cổ phần Điện gió Phong Nguyên
Công ty Cổ phần Đầu tư và Dịch vụ Công nghệ,Công ty Cổ phần Đầu tư và Dịch vụ Công nghệ,Công ty Cổ phần Đầu tư và Dịch vụ Công nghệ
Công ty Cổ phần Khoáng sản Tấn Phát,Công ty Cổ phần Khoáng sản Tấn Phát,Công ty Cổ phần Khoáng sản Tấn Phát
Công ty Cổ phần Thủy điện Sông Gâm,Công ty Cổ phần Thủy điện Sông Gâm,Công ty Cổ phần Thủy điện Sông Gâm
Công ty Cổ phần Thiết bị Thương mại,Công ty Cổ phần Thiết bị Thương mại,Công ty Cổ phần Thiết bị Thương mại
Asia Dragon Trading Pte. Ltd.,Asia Dragon Trading Pte. Ltd.,Asia Dragon Trading Pte. Ltd.
Công ty Cổ phần KCN Quốc tế Hải Phòng,Công ty Cổ phần KCN Quốc tế Hải Phòng,Công ty Cổ phần KCN Quốc tế Hải Phòng
Công ty Phát triển Khu Công nghiệp Nhật Bản - Hải Phòng,Công ty Phát triển Khu Công nghiệp Nhật Bản - Hải Phòng,Công ty Phát triển Khu Công nghiệp Nhật Bản - Hải Phòng
PC1 Australia Pty Ltd,PC1 Australia Pty Ltd,PC1 Australia Pty Ltd
Công ty Cổ phần Khu Công nghiệp PC1 - Hải Phòng,Công ty Cổ phần Khu Công nghiệp PC1 - Hải Phòng,Công ty Cổ phần Khu Công nghiệp PC1 - Hải Phòng
