row_label_raw,row_label_full,col_0,Năm nay,Năm trước,numeric__Năm nay,numeric__Năm trước
,,,VND,VND,,
Chi phí bán hàng,Chi phí bán hàng,Chi phí bán hàng,Chi phí bán hàng,Chi phí bán hàng,,
Chi phí dịch vụ mua ngoài,Chi phí bán hàng > Chi phí dịch vụ mua ngoài,Chi phí dịch vụ mua ngoài,3.151.786.815,7.788.003.200,3151786815.0,7788003200.0
Chi phí khấu hao và phân bổ,Chi phí bán hàng > Chi phí khấu hao và phân bổ,Chi phí khấu hao và phân bổ,10.000.000,8.027.398,10000000.0,8027398.0
Chi phí khác,Chi phí bán hàng > Chi phí khác,Chi phí khác,79.156.592,364.233.530,79156592.0,364233530.0
,,,3.240.943.407,8.160.264.128,3240943407.0,8160264128.0
Chi phí quản lý doanh nghiệp,Chi phí quản lý doanh nghiệp,Chi phí quản lý doanh nghiệp,Chi phí quản lý doanh nghiệp,Chi phí quản lý doanh nghiệp,,
Chi phí nguyên vật liệu,Chi phí quản lý doanh nghiệp > Chi phí nguyên vật liệu,Chi phí nguyên vật liệu,1.836.388.084,1.554.273.342,1836388084.0,1554273342.0
Chi phí nhân công,Chi phí quản lý doanh nghiệp > Chi phí nhân công,Chi phí nhân công,99.178.376.446,67.636.144.681,99178376446.0,67636144681.0
Chi phí khấu hao và phân bổ,Chi phí quản lý doanh nghiệp > Chi phí khấu hao và phân bổ,Chi phí khấu hao và phân bổ,6.980.892.697,6.577.880.190,6980892697.0,6577880190.0
Trích lập dự phòng phải thu khó đòi,Chi phí quản lý doanh nghiệp > Trích lập dự phòng phải thu khó đòi,Trích lập dự phòng phải thu khó đòi,82.686.985.837,75.106.147.415,82686985837.0,75106147415.0
"Thuế, phí, lệ phí","Chi phí quản lý doanh nghiệp > Thuế, phí, lệ phí","Thuế, phí, lệ phí",2.033.008.282,2.990.822.154,2033008282.0,2990822154.0
Chi phí dịch vụ mua ngoài,Chi phí quản lý doanh nghiệp > Chi phí dịch vụ mua ngoài,Chi phí dịch vụ mua ngoài,66.084.082.972,30.787.096.060,66084082972.0,30787096060.0
Chi phí khác,Chi phí quản lý doanh nghiệp > Chi phí khác,Chi phí khác,5.812.639.302,10.517.527.766,5812639302.0,10517527766.0
,,,264.612.373.620,195.169.891.608,264612373620.0,195169891608.0
