row_label_raw,row_label_full,col_0,Số cuối năm,Số đầu năm,numeric__Số cuối năm,numeric__Số đầu năm
,,,VND,VND,,
Phải thu ngắn hạn khác,Phải thu ngắn hạn khác,Phải thu ngắn hạn khác,167.895.079.703,159.221.670.195,167895079703.0,159221670195.0
Công ty Cổ phần PC1 Mỹ Đình,Công ty Cổ phần PC1 Mỹ Đình,Công ty Cổ phần PC1 Mỹ Đình,9.684.600.043,9.684.600.043,9684600043.0,9684600043.0
Công ty Cổ phần PC1 Thăng Long,Công ty Cổ phần PC1 Thăng Long,Công ty Cổ phần PC1 Thăng Long,33.435.616,-,33435616.0,
Công ty Cổ phần PC1 Ninh Bình,Công ty Cổ phần PC1 Ninh Bình,Công ty Cổ phần PC1 Ninh Bình,5.727.047.428,7.457.025.264,5727047428.0,7457025264.0
Công ty Cổ phần Thủy điện Trung Thu,Công ty Cổ phần Thủy điện Trung Thu,Công ty Cổ phần Thủy điện Trung Thu,21.000.000.000,-,21000000000.0,
Công ty Cổ phần Đầu tư Địa ốc Mỹ Đình,Công ty Cổ phần Đầu tư Địa ốc Mỹ Đình,Công ty Cổ phần Đầu tư Địa ốc Mỹ Đình,11.577.527.457,10.488.160.386,11577527457.0,10488160386.0
Công ty Cổ phần Cơ khí Ô tô Hòa Bình,Công ty Cổ phần Cơ khí Ô tô Hòa Bình,Công ty Cổ phần Cơ khí Ô tô Hòa Bình,1.000.000.000,4.751.908.000,1000000000.0,4751908000.0
Công ty Cổ phần Năng lượng Bảo Lâm,Công ty Cổ phần Năng lượng Bảo Lâm,Công ty Cổ phần Năng lượng Bảo Lâm,5.286.571.233,5.292.735.616,5286571233.0,5292735616.0
Công ty Cổ phần Đầu tư Năng lượng Miền Bắc,Công ty Cổ phần Đầu tư Năng lượng Miền Bắc,Công ty Cổ phần Đầu tư Năng lượng Miền Bắc,7.649.984.121,-,7649984121.0,
Công ty Cổ phần Điện gió Liên Lập,Công ty Cổ phần Điện gió Liên Lập,Công ty Cổ phần Điện gió Liên Lập,12.953.826.548,-,12953826548.0,
Công ty Cổ phần Điện gió Phong Huy,Công ty Cổ phần Điện gió Phong Huy,Công ty Cổ phần Điện gió Phong Huy,28.596.029.277,-,28596029277.0,
Công ty Cổ phần Điện gió Phong Nguyên,Công ty Cổ phần Điện gió Phong Nguyên,Công ty Cổ phần Điện gió Phong Nguyên,19.054.812.797,-,19054812797.0,
Công ty Cổ phần Đầu tư và Dịch vụ Công nghệ,Công ty Cổ phần Đầu tư và Dịch vụ Công nghệ,Công ty Cổ phần Đầu tư và Dịch vụ Công nghệ,1.147.500.000,-,1147500000.0,
Công ty Cổ phần Khoáng sản Tấn Phát,Công ty Cổ phần Khoáng sản Tấn Phát,Công ty Cổ phần Khoáng sản Tấn Phát,-,62.962.638.000,,62962638000.0
Công ty Cổ phần Thiết bị Thương mại,Công ty Cổ phần Thiết bị Thương mại,Công ty Cổ phần Thiết bị Thương mại,-,6.575.342,,6575342.0
Asia Dragon Trading Pte. Ltd.,Asia Dragon Trading Pte. Ltd.,Asia Dragon Trading Pte. Ltd.,25.027.277.280,-,25027277280.0,
Công ty Cổ phần Western Pacific,Công ty Cổ phần Western Pacific,Công ty Cổ phần Western Pacific,1.428.000,33.029.268.000,1428000.0,33029268000.0
Công ty Cổ phần Thương mại Đầu tư Tiến Bộ (*),Công ty Cổ phần Thương mại Đầu tư Tiến Bộ (*),Công ty Cổ phần Thương mại Đầu tư Tiến Bộ (*),-,930.410.959,,930410959.0
Công ty TNHH MTV Xây lắp Điện 1 - Miền Bắc (*),Công ty TNHH MTV Xây lắp Điện 1 - Miền Bắc (*),Công ty TNHH MTV Xây lắp Điện 1 - Miền Bắc (*),-,1.660.708.651,,1660708651.0
Công ty Cổ phần PC1 Miền Nam,Công ty Cổ phần PC1 Miền Nam,Công ty Cổ phần PC1 Miền Nam,16.970.431.356,16.970.431.356,16970431356.0,16970431356.0
Công ty Cổ phần Cột thép Mạ kẽm Thái Nguyên,Công ty Cổ phần Cột thép Mạ kẽm Thái Nguyên,Công ty Cổ phần Cột thép Mạ kẽm Thái Nguyên,1.129.651.605,4.932.251.636,1129651605.0,4932251636.0
Công ty TNHH MTV Xây lắp Điện 1 - Từ Liêm,Công ty TNHH MTV Xây lắp Điện 1 - Từ Liêm,Công ty TNHH MTV Xây lắp Điện 1 - Từ Liêm,1.054.956.942,1.054.956.942,1054956942.0,1054956942.0
Phải thu về cho vay ngắn hạn,Phải thu về cho vay ngắn hạn,Phải thu về cho vay ngắn hạn,43.536.870.193,73.036.870.193,43536870193.0,73036870193.0
Công ty Cổ phần Đầu tư Địa ốc Mỹ Đình,Công ty Cổ phần Đầu tư Địa ốc Mỹ Đình,Công ty Cổ phần Đầu tư Địa ốc Mỹ Đình,27.234.176.793,27.234.176.793,27234176793.0,27234176793.0
Công ty Cổ phần Năng lượng Bảo Lâm,Công ty Cổ phần Năng lượng Bảo Lâm,Công ty Cổ phần Năng lượng Bảo Lâm,-,5.500.000.000,,5500000000.0
Công ty Cổ phần Thương mại Đầu tư Tiến Bộ,Công ty Cổ phần Thương mại Đầu tư Tiến Bộ,Công ty Cổ phần Thương mại Đầu tư Tiến Bộ,-,24.000.000.000,,24000000000.0
Công ty Cổ phần Cột thép Mạ kẽm Thái Nguyên,Công ty Cổ phần Cột thép Mạ kẽm Thái Nguyên,Công ty Cổ phần Cột thép Mạ kẽm Thái Nguyên,16.302.693.400,16.302.693.400,16302693400.0,16302693400.0
Phải trả ngắn hạn khác,Phải trả ngắn hạn khác,Phải trả ngắn hạn khác,11.926.406.668,13.896.373.578,11926406668.0,13896373578.0
Công ty TNHH MTV Xây lắp Điện 1 - Hà Đông,Công ty TNHH MTV Xây lắp Điện 1 - Hà Đông,Công ty TNHH MTV Xây lắp Điện 1 - Hà Đông,460.505.577,231.507.572,460505577.0,231507572.0
Công ty Cổ phần Cơ khí Ô tô Hòa Bình,Công ty Cổ phần Cơ khí Ô tô Hòa Bình,Công ty Cổ phần Cơ khí Ô tô Hòa Bình,2.831.588.498,1.990.359.822,2831588498.0,1990359822.0
Công ty Cổ phần Thiết bị Thương mại,Công ty Cổ phần Thiết bị Thương mại,Công ty Cổ phần Thiết bị Thương mại,8.634.312.593,5.120.887.935,8634312593.0,5120887935.0
Công ty Cổ phần Thương mại Đầu tư Tiến Bộ (*),Công ty Cổ phần Thương mại Đầu tư Tiến Bộ (*),Công ty Cổ phần Thương mại Đầu tư Tiến Bộ (*),-,6.553.618.249,,6553618249.0
Trả trước cho người bán ngắn hạn,Trả trước cho người bán ngắn hạn,Trả trước cho người bán ngắn hạn,75.845.271.229,129.812.690.181,75845271229.0,129812690181.0
Công ty Cổ phần PC1 Hà Nội,Công ty Cổ phần PC1 Hà Nội,Công ty Cổ phần PC1 Hà Nội,18.368.548.404,1.361.733.939,18368548404.0,1361733939.0
Công ty Cổ phần PC1 Mỹ Đình,Công ty Cổ phần PC1 Mỹ Đình,Công ty Cổ phần PC1 Mỹ Đình,10.666.366.170,27.098.034.266,10666366170.0,27098034266.0
Công ty Cổ phần PC1 Thăng Long,Công ty Cổ phần PC1 Thăng Long,Công ty Cổ phần PC1 Thăng Long,2.524.529.027,342.850.487,2524529027.0,342850487.0
Công ty Cổ phần PC1 Ninh Bình,Công ty Cổ phần PC1 Ninh Bình,Công ty Cổ phần PC1 Ninh Bình,18.717.513.460,9.563.972.123,18717513460.0,9563972123.0
Công ty TNHH Chế tạo Cột thép Đông Anh,Công ty TNHH Chế tạo Cột thép Đông Anh,Công ty TNHH Chế tạo Cột thép Đông Anh,205.530.711,1.938.852.778,205530711.0,1938852778.0
Công ty Cổ phần Năng lượng Bảo Lâm,Công ty Cổ phần Năng lượng Bảo Lâm,Công ty Cổ phần Năng lượng Bảo Lâm,4.161.998.960,2.596.792.759,4161998960.0,2596792759.0
Công ty Cổ phần Đầu tư và Dịch vụ Công nghệ,Công ty Cổ phần Đầu tư và Dịch vụ Công nghệ,Công ty Cổ phần Đầu tư và Dịch vụ Công nghệ,6.996.054.900,6.006.907.822,6996054900.0,6006907822.0
Công ty Cổ phần Cột thép Mạ kẽm Thái Nguyên,Công ty Cổ phần Cột thép Mạ kẽm Thái Nguyên,Công ty Cổ phần Cột thép Mạ kẽm Thái Nguyên,5.841.138.395,7.463.270.654,5841138395.0,7463270654.0
Công ty Cổ phần PC1 Miền Nam,Công ty Cổ phần PC1 Miền Nam,Công ty Cổ phần PC1 Miền Nam,4.385.777.725,51.340.407.220,4385777725.0,51340407220.0
Công ty TNHH MTV Xây lắp Điện 1 - Từ Liêm,Công ty TNHH MTV Xây lắp Điện 1 - Từ Liêm,Công ty TNHH MTV Xây lắp Điện 1 - Từ Liêm,3.977.813.477,3.988.813.480,3977813477.0,3988813480.0
Công ty TNHH MTV Xây lắp Điện 1 - Miền Bắc (*),Công ty TNHH MTV Xây lắp Điện 1 - Miền Bắc (*),Công ty TNHH MTV Xây lắp Điện 1 - Miền Bắc (*),-,18.111.054.653,,18111054653.0
