row_label_raw,row_label_full,CHỈ TIÊU,Mã số,Năm nay,Năm trước,numeric__Mã số,numeric__Năm nay,numeric__Năm trước
III. LƯU CHUYỄN TIỀN TỪ HOẠT ĐỘNG TÀI CHÍNH,III. LƯU CHUYỄN TIỀN TỪ HOẠT ĐỘNG TÀI CHÍNH,III. LƯU CHUYỄN TIỀN TỪ HOẠT ĐỘNG TÀI CHÍNH,III. LƯU CHUYỄN TIỀN TỪ HOẠT ĐỘNG TÀI CHÍNH,III. LƯU CHUYỄN TIỀN TỪ HOẠT ĐỘNG TÀI CHÍNH,III. LƯU CHUYỄN TIỀN TỪ HOẠT ĐỘNG TÀI CHÍNH,,,
1. Tiền thu từ đi vay,III. LƯU CHUYỄN TIỀN TỪ HOẠT ĐỘNG TÀI CHÍNH > 1. Tiền thu từ đi vay,1. Tiền thu từ đi vay,33,5.110.626.523.775,4.211.389.611.763,33.0,5110626523775.0,4211389611763.0
2. Tiền trả nợ gốc vay,III. LƯU CHUYỄN TIỀN TỪ HOẠT ĐỘNG TÀI CHÍNH > 2. Tiền trả nợ gốc vay,2. Tiền trả nợ gốc vay,34,(4.248.674.649.492),(4.053.163.164.711),34.0,-4248674649492.0,-4053163164711.0
Lưu chuyển tiền thuần từ hoạt động tài chính,III. LƯU CHUYỄN TIỀN TỪ HOẠT ĐỘNG TÀI CHÍNH > Lưu chuyển tiền thuần từ hoạt động tài chính,Lưu chuyển tiền thuần từ hoạt động tài chính,40,861.951.874.283,158.226.447.052,40.0,861951874283.0,158226447052.0
Lưu chuyển tiền thuần trong năm (50=20+30+40),III. LƯU CHUYỄN TIỀN TỪ HOẠT ĐỘNG TÀI CHÍNH > Lưu chuyển tiền thuần trong năm (50=20+30+40),Lưu chuyển tiền thuần trong năm (50=20+30+40),50,1.739.416.638.797,(326.195.387.233),50.0,1739416638797.0,-326195387233.0
Tiền và các khoản tương đương tiền đầu năm,III. LƯU CHUYỄN TIỀN TỪ HOẠT ĐỘNG TÀI CHÍNH > Tiền và các khoản tương đương tiền đầu năm,Tiền và các khoản tương đương tiền đầu năm,60,702.443.382.839,1.028.714.838.590,60.0,702443382839.0,1028714838590.0
Ảnh hưởng của thay đổi tỷ giá hồi doái quy đổi ngoại tệ,III. LƯU CHUYỄN TIỀN TỪ HOẠT ĐỘNG TÀI CHÍNH > Ảnh hưởng của thay đổi tỷ giá hồi doái quy đổi ngoại tệ,Ảnh hưởng của thay đổi tỷ giá hồi doái quy đổi ngoại tệ,61,39.519.333,(76.068.518),61.0,39519333.0,-76068518.0
Tiền và các khoản tương đương tiền cuối năm (70=50+60+61),III. LƯU CHUYỄN TIỀN TỪ HOẠT ĐỘNG TÀI CHÍNH > Tiền và các khoản tương đương tiền cuối năm (70=50+60+61),Tiền và các khoản tương đương tiền cuối năm (70=50+60+61),70,2.441.899.540.969,702.443.382.839,70.0,2441899540969.0,702443382839.0
