row_label_raw,row_label_full,col_0,Số cuối năm,Số đầu năm,numeric__Số cuối năm,numeric__Số đầu năm
,,,VND,VND,,
Phải trả người bán ngắn hạn,Phải trả người bán ngắn hạn,Phải trả người bán ngắn hạn,449.995.883.418,464.848.286.368,449995883418.0,464848286368.0
Công ty Cổ phần PC1 Hà Nội,Công ty Cổ phần PC1 Hà Nội,Công ty Cổ phần PC1 Hà Nội,68.332.602.868,95.215.201.203,68332602868.0,95215201203.0
Công ty Cổ phần PC1 Mỹ Đình,Công ty Cổ phần PC1 Mỹ Đình,Công ty Cổ phần PC1 Mỹ Đình,147.048.095.121,89.995.753.094,147048095121.0,89995753094.0
Công ty TNHH MTV Xây lắp Điện 1 - Hà Đông,Công ty TNHH MTV Xây lắp Điện 1 - Hà Đông,Công ty TNHH MTV Xây lắp Điện 1 - Hà Đông,1.405.127.987,503.400.792,1405127987.0,503400792.0
Công ty TNHH MTV.PC1 Nàng Hương,Công ty TNHH MTV.PC1 Nàng Hương,Công ty TNHH MTV.PC1 Nàng Hương,710.982.350,734.352.661,710982350.0,734352661.0
Công ty Cổ phần PC1 Thăng Long,Công ty Cổ phần PC1 Thăng Long,Công ty Cổ phần PC1 Thăng Long,50.517.846.361,40.342.171.844,50517846361.0,40342171844.0
Công ty Cổ phần PC1 Ninh Bình,Công ty Cổ phần PC1 Ninh Bình,Công ty Cổ phần PC1 Ninh Bình,34.848.056.034,11.203.579.448,34848056034.0,11203579448.0
Công ty TNHH Chế tạo Cột thép Đông Anh,Công ty TNHH Chế tạo Cột thép Đông Anh,Công ty TNHH Chế tạo Cột thép Đông Anh,1.319.758.869,17.123.762.853,1319758869.0,17123762853.0
Công ty Cổ phần Lắp máy Công nghiệp Việt Nam,Công ty Cổ phần Lắp máy Công nghiệp Việt Nam,Công ty Cổ phần Lắp máy Công nghiệp Việt Nam,-,8.002.335.991,,8002335991.0
Công ty Cổ phần Năng lượng Bảo Lâm,Công ty Cổ phần Năng lượng Bảo Lâm,Công ty Cổ phần Năng lượng Bảo Lâm,6.090.993.672,7.360.831.083,6090993672.0,7360831083.0
Công ty Cổ phần Đầu tư và Dịch vụ Công nghệ,Công ty Cổ phần Đầu tư và Dịch vụ Công nghệ,Công ty Cổ phần Đầu tư và Dịch vụ Công nghệ,13.296.885.875,15.318.884.608,13296885875.0,15318884608.0
Công ty Cổ phần PC1 Miền Nam,Công ty Cổ phần PC1 Miền Nam,Công ty Cổ phần PC1 Miền Nam,126.425.534.281,179.026.595.225,126425534281.0,179026595225.0
Công ty Cổ phần Cột thép Mạ kẽm Thái Nguyên,Công ty Cổ phần Cột thép Mạ kẽm Thái Nguyên,Công ty Cổ phần Cột thép Mạ kẽm Thái Nguyên,-,21.417.566,,21417566.0
Vay dài hạn,Vay dài hạn,Vay dài hạn,114.119.561.478,114.119.561.478,114119561478.0,114119561478.0
Công ty TNHH MTV Xây lắp Điện 1 - Hà Đông,Công ty TNHH MTV Xây lắp Điện 1 - Hà Đông,Công ty TNHH MTV Xây lắp Điện 1 - Hà Đông,5.088.844.560,5.088.844.560,5088844560.0,5088844560.0
Công ty Cổ phần Cơ khí Ô tô Hòa Bình,Công ty Cổ phần Cơ khí Ô tô Hòa Bình,Công ty Cổ phần Cơ khí Ô tô Hòa Bình,21.030.716.918,21.030.716.918,21030716918.0,21030716918.0
Công ty Cổ phần Thiết bị Thương mại,Công ty Cổ phần Thiết bị Thương mại,Công ty Cổ phần Thiết bị Thương mại,88.000.000.000,88.000.000.000,88000000000.0,88000000000.0
