row_label_raw,row_label_full,col_0,Số cuối năm,Số đầu năm,numeric__Số cuối năm,numeric__Số đầu năm
,,,VND,VND,,
Phải thu ngắn hạn của khách hàng,Phải thu ngắn hạn của khách hàng,Phải thu ngắn hạn của khách hàng,105.123.174.884,88.740.871.333,105123174884.0,88740871333.0
Công ty Cổ phần PC1 Hà Nội,Công ty Cổ phần PC1 Hà Nội,Công ty Cổ phần PC1 Hà Nội,1.885.175.668,432.241.755,1885175668.0,432241755.0
Công ty Cổ phần PC1 Thăng Long,Công ty Cổ phần PC1 Thăng Long,Công ty Cổ phần PC1 Thăng Long,2.941.103.127,-,2941103127.0,
Công ty Cổ phần Thủy điện Trung Thu,Công ty Cổ phần Thủy điện Trung Thu,Công ty Cổ phần Thủy điện Trung Thu,30.000.000,10.000.000,30000000.0,10000000.0
Công ty Cổ phần Đầu tư Địa ốc Mỹ Đình,Công ty Cổ phần Đầu tư Địa ốc Mỹ Đình,Công ty Cổ phần Đầu tư Địa ốc Mỹ Đình,16.208.000,12.416.000,16208000.0,12416000.0
Công ty Cổ phần Khoáng sản Tấn Phát,Công ty Cổ phần Khoáng sản Tấn Phát,Công ty Cổ phần Khoáng sản Tấn Phát,-,48.960.000,,48960000.0
Công ty Cổ phần Thủy điện Sông Gâm,Công ty Cổ phần Thủy điện Sông Gâm,Công ty Cổ phần Thủy điện Sông Gâm,28.021.492.865,7.537.837.600,28021492865.0,7537837600.0
Công ty Cổ phần KCN Quốc tế Hải Phòng,Công ty Cổ phần KCN Quốc tế Hải Phòng,Công ty Cổ phần KCN Quốc tế Hải Phòng,32.962.771.788,20.641.051.788,32962771788.0,20641051788.0
PC1 Australia Pty Ltd,PC1 Australia Pty Ltd,PC1 Australia Pty Ltd,2.266.664.982,-,2266664982.0,
Công ty Cổ phần Đầu tư Năng lượng Miền Bắc,Công ty Cổ phần Đầu tư Năng lượng Miền Bắc,Công ty Cổ phần Đầu tư Năng lượng Miền Bắc,30.000.000,10.000.000,30000000.0,10000000.0
Công ty Cổ phần PC1 Ninh Bình,Công ty Cổ phần PC1 Ninh Bình,Công ty Cổ phần PC1 Ninh Bình,-,570.541.400,,570541400.0
Asia Dragon Trading Pte. Ltd.,Asia Dragon Trading Pte. Ltd.,Asia Dragon Trading Pte. Ltd.,-,521.400.000,,521400000.0
Công ty Cổ phần Cột thép Mạ kẽm Thái Nguyên,Công ty Cổ phần Cột thép Mạ kẽm Thái Nguyên,Công ty Cổ phần Cột thép Mạ kẽm Thái Nguyên,-,22.514.545.634,,22514545634.0
Công ty Cổ phần PC1 Miền Nam,Công ty Cổ phần PC1 Miền Nam,Công ty Cổ phần PC1 Miền Nam,6.763.715.807,6.763.715.807,6763715807.0,6763715807.0
Công ty Cổ phần Cơ điện Đại Dũng,Công ty Cổ phần Cơ điện Đại Dũng,Công ty Cổ phần Cơ điện Đại Dũng,29.339.047.112,28.457.138.160,29339047112.0,28457138160.0
Công ty TNHH MTV Xây lắp Điện 1 - Từ Liêm,Công ty TNHH MTV Xây lắp Điện 1 - Từ Liêm,Công ty TNHH MTV Xây lắp Điện 1 - Từ Liêm,866.995.535,866.995.535,866995535.0,866995535.0
Công ty TNHH MTV Xây lắp Điện 1 - Miền Bắc (*),Công ty TNHH MTV Xây lắp Điện 1 - Miền Bắc (*),Công ty TNHH MTV Xây lắp Điện 1 - Miền Bắc (*),-,354.027.654,,354027654.0
Người mua trả tiền trước ngắn hạn,Người mua trả tiền trước ngắn hạn,Người mua trả tiền trước ngắn hạn,65.000.000.000,203.420.349.243,65000000000.0,203420349243.0
Công ty Cổ phần Thủy điện Sông Gâm,Công ty Cổ phần Thủy điện Sông Gâm,Công ty Cổ phần Thủy điện Sông Gâm,-,203.420.349.243,,203420349243.0
Công ty Cổ phần KCN Quốc tế Hải Phòng,Công ty Cổ phần KCN Quốc tế Hải Phòng,Công ty Cổ phần KCN Quốc tế Hải Phòng,65.000.000.000,-,65000000000.0,
