row_label_raw,row_label_full,col_0,Năm nay,Năm trước,numeric__Năm nay,numeric__Năm trước
,,,VND,VND,,
Phát hành cổ phiếu để tăng vốn cổ phần từ nguồn vốn chủ sở hữu,Phát hành cổ phiếu để tăng vốn cổ phần từ nguồn vốn chủ sở hữu,Phát hành cổ phiếu để tăng vốn cổ phần từ nguồn vốn chủ sở hữu,536.432.220.000,-,536432220000.0,
Chia cổ tức bằng cổ phiếu,Chia cổ tức bằng cổ phiếu,Chia cổ tức bằng cổ phiếu,-,466.465.630.000,,466465630000.0
Bù trừ khoản vay với khoản cổ tức phải thu,Bù trừ khoản vay với khoản cổ tức phải thu,Bù trừ khoản vay với khoản cổ tức phải thu,60.765.677.600,17.819.655.000,60765677600.0,17819655000.0
"Mua cổ phần thông qua bù trừ với khoản cổ tức, lợi nhuận phải thu","Mua cổ phần thông qua bù trừ với khoản cổ tức, lợi nhuận phải thu","Mua cổ phần thông qua bù trừ với khoản cổ tức, lợi nhuận phải thu",-,11.390.069.054,,11390069054.0
Mua cổ phần thông qua bù trừ phải thu về cho vay,Mua cổ phần thông qua bù trừ phải thu về cho vay,Mua cổ phần thông qua bù trừ phải thu về cho vay,-,5.160.000.000,,5160000000.0
Bù trừ khoản cho vay với khoản phải trả,Bù trừ khoản cho vay với khoản phải trả,Bù trừ khoản cho vay với khoản phải trả,29.830.611.274,3.265.823.207,29830611274.0,3265823207.0
Lãi cho vay nhập gốc phải thu về cho vay,Lãi cho vay nhập gốc phải thu về cho vay,Lãi cho vay nhập gốc phải thu về cho vay,-,1.142.397.260,,1142397260.0
Bù trừ khoản phải thu về lãi cho vay với khoản phải trả,Bù trừ khoản phải thu về lãi cho vay với khoản phải trả,Bù trừ khoản phải thu về lãi cho vay với khoản phải trả,1.869.369.862,4.227.481.932,1869369862.0,4227481932.0
Bù trừ khoản cổ tức phải thu với khoản phải trả,Bù trừ khoản cổ tức phải thu với khoản phải trả,Bù trừ khoản cổ tức phải thu với khoản phải trả,-,1.065.671.856,,1065671856.0
Phải thu về chuyển nhượng cổ phần,Phải thu về chuyển nhượng cổ phần,Phải thu về chuyển nhượng cổ phần,51.999.987.500,-,51999987500.0,
