row_label_raw,row_label_full,col_0,Năm 2023,Năm 2022,numeric__Năm 2023,numeric__Năm 2022
"1. Chi nộp thuế và các khoản phí, lệ phí","1. Chi nộp thuế và các khoản phí, lệ phí","1. Chi nộp thuế và các khoản phí, lệ phí",2.773,2.309,2773.0,2309.0
2. Chi phí cho nhân viên,2. Chi phí cho nhân viên,2. Chi phí cho nhân viên,352.385,354.679,352385.0,354679.0
Trong đó:,Trong đó:,Trong đó:,Trong đó:,Trong đó:,,
Chi lương và phụ cấp,Trong đó: > Chi lương và phụ cấp,Chi lương và phụ cấp,258.665,264.273,258665.0,264273.0
Các khoản chi đóng góp theo lương,Trong đó: > Các khoản chi đóng góp theo lương,Các khoản chi đóng góp theo lương,53.623,47.902,53623.0,47902.0
Đồng phục và các chi phí liên quan,Trong đó: > Đồng phục và các chi phí liên quan,Đồng phục và các chi phí liên quan,22.979,20.136,22979.0,20136.0
Chi trợ cấp,Trong đó: > Chi trợ cấp,Chi trợ cấp,17.118,22.368,17118.0,22368.0
3. Chi về tài sản,Trong đó: > 3. Chi về tài sản,3. Chi về tài sản,110.101,104.358,110101.0,104358.0
Trong đó: Khẩu hao tài sản cố định,Trong đó: > Trong đó: Khẩu hao tài sản cố định,Trong đó: Khẩu hao tài sản cố định,62.063,59.003,62063.0,59003.0
4. Chi cho hoạt động quản lý công vụ,Trong đó: > 4. Chi cho hoạt động quản lý công vụ,4. Chi cho hoạt động quản lý công vụ,77.167,82.757,77167.0,82757.0
Trong đó:,Trong đó:,Trong đó:,Trong đó:,Trong đó:,,
Công tác phí,Trong đó: > Công tác phí,Công tác phí,7.199,6.294,7199.0,6294.0
Chi về các hoạt động đoàn thể của TCTD,Trong đó: > Chi về các hoạt động đoàn thể của TCTD,Chi về các hoạt động đoàn thể của TCTD,80,96,80.0,96.0
"5. Chi nộp phí bảo hiểm, bảo toàn tiền gửi của khách hàng","Trong đó: > 5. Chi nộp phí bảo hiểm, bảo toàn tiền gửi của khách hàng","5. Chi nộp phí bảo hiểm, bảo toàn tiền gửi của khách hàng",20.969,17.789,20969.0,17789.0
6. Chi phí dự phòng (không tính chi phí dự phòng rủi ro tin dụng nội và ngoại bảng; chi phí dự phòng giảm giá chứng khoán),Trong đó: > 6. Chi phí dự phòng (không tính chi phí dự phòng rủi ro tin dụng nội và ngoại bảng; chi phí dự phòng giảm giá chứng khoán),6. Chi phí dự phòng (không tính chi phí dự phòng rủi ro tin dụng nội và ngoại bảng; chi phí dự phòng giảm giá chứng khoán),373,629,373.0,629.0
Tổng cộng,Trong đó: > Tổng cộng,Tổng cộng,563.768,562.521,563768.0,562521.0
