row_label_raw,row_label_full,Năm này > Số dư đầu năm > Dự phòng rủi ro trích lập trong năm /(Hoàn nhập trong năm) > Sử dụng dự phòng rủi ro tín dụng trong năm > Số dư cuối năm > Năm trước > Số dư đầu năm > Dự phòng rủi ro trích lập trong năm /(Hoàn nhập trong năm) > Sử dụng dự phòng rủi ro tín dụng trong năm > Số dư cuối năm > Chỉ tiết số dư dự phòng,Dự phòng chung > 138.652 > 9.379 > - > 148.031 > 122.437 > 16.215 > - > 138.652 > 31/12/2023,Dự phòng cụ thể > 47.630 > 157.674 > (174.783) > 30.521 > 39.523 > 137.036 > (128.929) > 47.630 > 31/12/2022,numeric__Dự phòng chung > 138.652 > 9.379 > - > 148.031 > 122.437 > 16.215 > - > 138.652 > 31/12/2023,numeric__Dự phòng cụ thể > 47.630 > 157.674 > (174.783) > 30.521 > 39.523 > 137.036 > (128.929) > 47.630 > 31/12/2022
Dự phòng rủi ro cho vay tổ chức tín dụng khác,Dự phòng rủi ro cho vay tổ chức tín dụng khác,Dự phòng rủi ro cho vay tổ chức tín dụng khác,-,-,,
Dự phòng rủi ro cho vay khách hàng,Dự phòng rủi ro cho vay tổ chức tín dụng khác > Dự phòng rủi ro cho vay khách hàng,Dự phòng rủi ro cho vay khách hàng,178.552,186.282,178552.0,186282.0
+ Dự phòng chung,Dự phòng rủi ro cho vay tổ chức tín dụng khác > + Dự phòng chung,+ Dự phòng chung,148.031,138.652,148031.0,138652.0
+ Dự phòng cụ thể,Dự phòng rủi ro cho vay tổ chức tín dụng khác > + Dự phòng cụ thể,+ Dự phòng cụ thể,30.521,47.630,30521.0,47630.0
Cộng,Dự phòng rủi ro cho vay tổ chức tín dụng khác > Cộng,Cộng,178.552,186.282,178552.0,186282.0
