row_label_raw,row_label_full,14.4 Tài sản có khác,31/12/2023,31/12/2022,numeric__31/12/2023,numeric__31/12/2022
- Chi phí chở phân bổ,- Chi phí chở phân bổ,- Chi phí chở phân bổ,9.572,6.874,9572.0,6874.0
- Tài sản gán nợ đã chuyển quyền sở hữu cho Ngân hàng đang chờ xử lý,- Tài sản gán nợ đã chuyển quyền sở hữu cho Ngân hàng đang chờ xử lý,- Tài sản gán nợ đã chuyển quyền sở hữu cho Ngân hàng đang chờ xử lý,450.570,-,450570.0,
+ Bất động sản,+ Bất động sản,+ Bất động sản,450.570,-,450570.0,
- Tài sản khác,- Tài sản khác,- Tài sản khác,1.795,2.313,1795.0,2313.0
Cộng,Cộng,Cộng,461.937,9.187,461937.0,9187.0
14.5 Dự phòng rủi ro các tài sản có nội bảng khác,14.5 Dự phòng rủi ro các tài sản có nội bảng khác,14.5 Dự phòng rủi ro các tài sản có nội bảng khác,14.5 Dự phòng rủi ro các tài sản có nội bảng khác,14.5 Dự phòng rủi ro các tài sản có nội bảng khác,,
- Dự phòng phải thu khó đòi,14.5 Dự phòng rủi ro các tài sản có nội bảng khác > - Dự phòng phải thu khó đòi,- Dự phòng phải thu khó đòi,(14.489),(14.489),-14489.0,-14489.0
"Tham ô, thiếu mất tiền, tài sản thiếu chờ xử lý","14.5 Dự phòng rủi ro các tài sản có nội bảng khác > Tham ô, thiếu mất tiền, tài sản thiếu chờ xử lý","Tham ô, thiếu mất tiền, tài sản thiếu chờ xử lý",(14.489),(14.489),-14489.0,-14489.0
Cộng,14.5 Dự phòng rủi ro các tài sản có nội bảng khác > Cộng,Cộng,(14.489),(14.489),-14489.0,-14489.0
