row_label_raw,row_label_full,Bên liên quan,Mối quan hệ,Tính chất giao dịch,Phát sinh trong năm,Số dư tại 31/12/2023,numeric__Mối quan hệ,numeric__Tính chất giao dịch,numeric__Phát sinh trong năm,numeric__Số dư tại 31/12/2023
Công ty TNHH Quản lý Nợ và Khai Thác tài sản,Công ty TNHH Quản lý Nợ và Khai Thác tài sản,Công ty TNHH Quản lý Nợ và Khai Thác tài sản,Công ty con,Tiền gửi thanh toán tại ngân hàng,-,611.966,,,,611966.0
Công ty TNHH Quản lý Nợ và Khai Thác tài sản,Công ty TNHH Quản lý Nợ và Khai Thác tài sản,Công ty TNHH Quản lý Nợ và Khai Thác tài sản,Công ty con,Đặt cọc thuê mặt bằng,-,300,,,,300.0
Công ty TNHH Quản lý Nợ và Khai Thác tài sản,Công ty TNHH Quản lý Nợ và Khai Thác tài sản,Công ty TNHH Quản lý Nợ và Khai Thác tài sản,Công ty con,"Lãi phải trả tiền gửi, ký quỹ",1.227,-,,,1227.0,
Công ty TNHH Quản lý Nợ và Khai Thác tài sản,Công ty TNHH Quản lý Nợ và Khai Thác tài sản,Công ty TNHH Quản lý Nợ và Khai Thác tài sản,Công ty con,Tiền thuê nhà,3.273,-,,,3273.0,
Công ty TNHH Quản lý Nợ và Khai Thác tài sản,Công ty TNHH Quản lý Nợ và Khai Thác tài sản,Công ty TNHH Quản lý Nợ và Khai Thác tài sản,Công ty con,Góp vốn,-,612.503,,,,612503.0
Hội đồng Quản trị và Ban Tổng Giám đốc,Hội đồng Quản trị và Ban Tổng Giám đốc,Hội đồng Quản trị và Ban Tổng Giám đốc,Hội đồng Quản trị và Ban Tổng Giám đốc,Lương + thường,10.765,-,,,10765.0,
