row_label_raw,row_label_full,col_0,Số trước điều chỉnhVND,Điều chỉnhVND,Số sau điều chỉnhVND,numeric__Số trước điều chỉnhVND,numeric__Điều chỉnhVND,numeric__Số sau điều chỉnhVND
Lợi nhuận kế toán sau thuế TNDN,Lợi nhuận kế toán sau thuế TNDN,Lợi nhuận kế toán sau thuế TNDN,447.910.116.342,-,447.910.116.342,447910116342.0,,447910116342.0
Các khoản điều chỉnh tăng hoặc giảm lợi nhuận kế toán để xác định lợi nhuận hoặc lỗ phân bổ cho cổ đông sở hữu cổ phiếu phổ thông:,Các khoản điều chỉnh tăng hoặc giảm lợi nhuận kế toán để xác định lợi nhuận hoặc lỗ phân bổ cho cổ đông sở hữu cổ phiếu phổ thông:,Các khoản điều chỉnh tăng hoặc giảm lợi nhuận kế toán để xác định lợi nhuận hoặc lỗ phân bổ cho cổ đông sở hữu cổ phiếu phổ thông:,(44.791.011.635),44.791.011.635,-,-44791011635.0,44791011635.0,
Các khoản điều chỉnh giảm,Các khoản điều chỉnh giảm,Các khoản điều chỉnh giảm,(44.791.011.635),44.791.011.635,-,-44791011635.0,44791011635.0,
- Trích quỹ khen thưởng phúc lợi,- Trích quỹ khen thưởng phúc lợi,- Trích quỹ khen thưởng phúc lợi,(26.874.606.981),26.874.606.981,-,-26874606981.0,26874606981.0,
- Trích quỹ khen thưởng Ban điều hành,- Trích quỹ khen thưởng Ban điều hành,- Trích quỹ khen thưởng Ban điều hành,(17.916.404.654),17.916.404.654,-,-17916404654.0,17916404654.0,
Lợi nhuận hoặc lỗ phân bổ cho cổ đông sở hữu cổ phiếu phổ thông,Lợi nhuận hoặc lỗ phân bổ cho cổ đông sở hữu cổ phiếu phổ thông,Lợi nhuận hoặc lỗ phân bổ cho cổ đông sở hữu cổ phiếu phổ thông,403.119.104.707,44.791.011.635,447.910.116.342,403119104707.0,44791011635.0,447910116342.0
Cổ phiếu phổ thông đang lưu hành bình quân trong kỳ,Cổ phiếu phổ thông đang lưu hành bình quân trong kỳ,Cổ phiếu phổ thông đang lưu hành bình quân trong kỳ,195.578.389,-,195.578.389,195578389.0,,195578389.0
Lãi cơ bản trên cổ phiếu,Lãi cơ bản trên cổ phiếu,Lãi cơ bản trên cổ phiếu,"2.061,16",,"2.290,18",2061.16,,2290.18
