row_label_raw,row_label_full,31/12/2020,Dưới 1 năm VND,Từ 1-5 năm VND,Tổng cộng VND,numeric__Dưới 1 năm VND,numeric__Từ 1-5 năm VND,numeric__Tổng cộng VND
Tiền và các khoản tương đương tiền,Tiền và các khoản tương đương tiền,Tiền và các khoản tương đương tiền,228.678.131.745,-,228.678.131.745,228678131745.0,,228678131745.0
Phải thu khách hàng và phải thu khác,Phải thu khách hàng và phải thu khác,Phải thu khách hàng và phải thu khác,586.555.283.567,8.446.272.092,595.001.555.659,586555283567.0,8446272092.0,595001555659.0
Các khoản đầu tư tài chính,Các khoản đầu tư tài chính,Các khoản đầu tư tài chính,639.447.936.833,1.600.000.000,641.047.936.833,639447936833.0,1600000000.0,641047936833.0
01/01/2020,01/01/2020,01/01/2020,Dưới 1 năm VND,Từ 1-5 năm VND,Tổng cộng VND,,,
Tiền và các khoản tương đương tiền,01/01/2020 > Tiền và các khoản tương đương tiền,Tiền và các khoản tương đương tiền,200.976.014.220,-,200.976.014.220,200976014220.0,,200976014220.0
Phải thu khách hàng và phải thu khác,01/01/2020 > Phải thu khách hàng và phải thu khác,Phải thu khách hàng và phải thu khác,660.042.719.395,7.459.136.001,667.501.855.396,660042719395.0,7459136001.0,667501855396.0
Các khoản đầu tư tài chính,01/01/2020 > Các khoản đầu tư tài chính,Các khoản đầu tư tài chính,1.203.297.936.833,1.600.000.000,1.204.897.936.833,1203297936833.0,1600000000.0,1204897936833.0
