row_label_raw,row_label_full,col_0,col_1,31/12/2020VND,01/01/2020VND,numeric__col_1,numeric__31/12/2020VND,numeric__01/01/2020VND
a),a),a),Ngắn hạn,10.300.833.612,19.239.830.405,,10300833612.0,19239830405.0
a),a),a),"Công cụ, dụng cụ đã xuất dùng chờ phân bổ",7.839.686.478,14.680.258.653,,7839686478.0,14680258653.0
a),a),a),Chi phí bảo hiểm chờ phân bổ,85.888.875,258.590.465,,85888875.0,258590465.0
a),a),a),Chi phí thuê văn phòng,439.856.389,442.757.734,,439856389.0,442757734.0
a),a),a),Chi phí chờ phân bổ khác,1.935.401.870,3.858.223.553,,1935401870.0,3858223553.0
b),b),b),Dài hạn,85.977.471.614,116.761.554.710,,85977471614.0,116761554710.0
b),b),b),"Công cụ, dụng cụ đã xuất dùng chờ phân bổ",38.894.387.764,61.476.566.961,,38894387764.0,61476566961.0
b),b),b),Chi phí trả trước thuê văn phòng,31.002.860.522,27.392.010.526,,31002860522.0,27392010526.0
b),b),b),Chi phí dự án chờ phân bổ,-,4.378.619.009,,,4378619009.0
b),b),b),Quyền sử dụng thương hiệu thứ cấp Best Western International (*),921.416.256,1.712.508.128,,921416256.0,1712508128.0
b),b),b),Chi phí khác chờ phân bổ,15.158.807.072,21.801.850.086,,15158807072.0,21801850086.0
b),b),b),Cộng,96.278.305.226,136.001.385.115,,96278305226.0,136001385115.0
