row_label_raw,row_label_full,col_0,col_1,31/12/2020 > Giá trị,31/12/2020 > Dự phòng,01/01/2020 > Giá trị,01/01/2020 > Dự phòng,numeric__col_1,numeric__31/12/2020 > Giá trị,numeric__31/12/2020 > Dự phòng,numeric__01/01/2020 > Giá trị,numeric__01/01/2020 > Dự phòng
a),a),a),Ngắn hạn,93.039.754.253,(5.100.000.000),70.034.322.456,(5.100.000.000),,93039754253.0,-5100000000.0,70034322456.0,-5100000000.0
a),a),a),Tạm ứng,21.957.315.888,-,15.761.189.787,-,,21957315888.0,,15761189787.0,
a),a),a),Đặng Văn Hảo,-,-,3.107.603.167,-,,,,3107603167.0,
a),a),a),Nguyễn Tiến Đồng,8.020.000.000,-,4.310.000.000,-,,8020000000.0,,4310000000.0,
a),a),a),Nguyễn Đình Hạ,8.000.000.000,-,-,-,,8000000000.0,,,
a),a),a),Các đối tượng khác,5.937.315.888,-,8.343.586.620,-,,5937315888.0,,8343586620.0,
a),a),a),"Cảm cổ, ký cược, ký quỹ",42.614.849.552,(5.100.000.000),13.023.468.152,(5.100.000.000),,42614849552.0,-5100000000.0,13023468152.0,-5100000000.0
a),a),a),Công ty Vật liệu xây dựng và Xây lắp thương mại BMC (1),5.100.000.000,(5.100.000.000),5.100.000.000,(5.100.000.000),,5100000000.0,-5100000000.0,5100000000.0,-5100000000.0
a),a),a),Sở Kế hoạch và Đầu tư thành phố Hà Nội (2),2.720.000.000,-,-,-,,2720000000.0,,,
a),a),a),Sở Kế hoạch và Đầu tư tính Kiên Giang (3),14.715.000.000,-,-,-,,14715000000.0,,,
a),a),a),Ký quỹ tại Ngân hàng TMCP Đầu tư và Phát triển Việt Nam (4),19.831.495.000,-,-,-,,19831495000.0,,,
a),a),a),"Các khoản ký quỹ, ký cược khác",248.354.552,-,7.923.468.152,-,,248354552.0,,7923468152.0,
a),a),a),Phải thu khác,28.467.588.813,-,41.249.664.517,-,,28467588813.0,,41249664517.0,
a),a),a),Phải thu về hoạt động hợp tác đầu tư,3.364.786.255,-,22.147.411.655,-,,3364786255.0,,22147411655.0,
a),a),a),Công ty CP Đầu tư thương mại dịch vụ Đức Trí Tín,-,-,1.526.534.920,-,,,,1526534920.0,
a),a),a),Công ty CP Senreal (5),3.364.786.255,-,20.620.876.735,-,,3364786255.0,,20620876735.0,
a),a),a),Lãi dự thu,13.601.092.449,-,12.236.461.195,-,,13601092449.0,,12236461195.0,
a),a),a),Các khoản phải thu khác,11.501.710.109,-,6.865.791.667,-,,11501710109.0,,6865791667.0,
b),b),b),Dài hạn,9.793.634.227,(1.347.362.135),8.806.498.136,(1.347.362.135),,9793634227.0,-1347362135.0,8806498136.0,-1347362135.0
b),b),b),"Ký quỹ, ký cược dài hạn",6.731.188.092,-,5.245.766.780,-,,6731188092.0,,5245766780.0,
b),b),b),Phải thu khác,3.062.446.135,(1.347.362.135),3.560.731.356,(1.347.362.135),,3062446135.0,-1347362135.0,3560731356.0,-1347362135.0
b),b),b),Ban đền bù GPMB Quốc Oai,1.692.084.000,-,1.692.084.000,-,,1692084000.0,,1692084000.0,
b),b),b),Các khoản phải thu dài hạn khác,1.370.362.135,(1.347.362.135),1.868.647.356,(1.347.362.135),,1370362135.0,-1347362135.0,1868647356.0,-1347362135.0
b),b),b),Cộng,102.833.388.480,(6.447.362.135),78.840.820.592,(6.447.362.135),,102833388480.0,-6447362135.0,78840820592.0,-6447362135.0
