row_label_raw,row_label_full,col_0,Năm nay,VNDNăm trước,numeric__Năm nay,numeric__VNDNăm trước
Thu nhập từ cổ tức,Thu nhập từ cổ tức,Thu nhập từ cổ tức,2.771.476.165.927,199.899.193.902,2771476165927.0,199899193902.0
Lãi thu từ trái phiếu,Lãi thu từ trái phiếu,Lãi thu từ trái phiếu,212.254.610.336,40.170.992.746,212254610336.0,40170992746.0
Lãi tiền cho vay,Lãi tiền cho vay,Lãi tiền cho vay,126.476.651.752,245.015.430.022,126476651752.0,245015430022.0
Lãi tiền gửi,Lãi tiền gửi,Lãi tiền gửi,48.467.869.696,142.823.058.310,48467869696.0,142823058310.0
Lãi chênh lệch tỷ giá hối đoái,Lãi chênh lệch tỷ giá hối đoái,Lãi chênh lệch tỷ giá hối đoái,-,2.546.788.466,,2546788466.0
TỔNG CỘNG,TỔNG CỘNG,TỔNG CỘNG,3.158.675.297.711,630.455.463.446,3158675297711.0,630455463446.0
