row_label_raw,row_label_full,Mã số,CHỈ TIÊU,Thuyết minh,Năm nay,Năm trước,numeric__CHỈ TIÊU,numeric__Thuyết minh,numeric__Năm nay,numeric__Năm trước
,,,I. LƯU CHUYÊN TIÊN TỪ HOẠT ĐỘNG KINH DOANH,,,,,,,
01,01,01,Lợi nhuận (lỗ) kế toán trước thuế Điều chỉnh cho các khoản:,,2.628.301.752.407,(114.570.575.908),,,2628301752407.0,-114570575908.0
03,03,03,Các khoản dự phòng,,-,148.149.315.648,,,,148149315648.0
04,04,04,Lỗ chênh lệch tỷ giá hối đoái do đánh giá lại các khoản mục tiền tệ có gốc ngoại tệ,,25.793.714.496,84.000.000.000,,,25793714496.0,84000000000.0
05,05,05,Lãi từ hoạt động đầu tư,,(3.158.675.297.711),(627.908.674.980),,,-3158675297711.0,-627908674980.0
06,06,06,Chi phí lãi vay,15,460.482.509.459,465.580.674.706,,15.0,460482509459.0,465580674706.0
08,08,08,Lỗ từ hoạt động kinh doanh trước thay đổi vốn lưu động,,(44.097.321.349),(44.749.260.534),,,-44097321349.0,-44749260534.0
09,09,09,Tăng (giảm) các khoản phải thu,,31.495.441.507,(312.540),,,31495441507.0,-312540.0
11,11,11,Tăng (giảm) các khoản phải trả,,101.680.001.558,(1.164.681.375),,,101680001558.0,-1164681375.0
12,12,12,Giảm chi phí trả trước,,21.733.802.306,21.045.339.543,,,21733802306.0,21045339543.0
14,14,14,Tiền lãi vay đã trả,,(467.955.777.820),(414.311.452.007),,,-467955777820.0,-414311452007.0
20,20,20,Lưu chuyển tiền thuần sử dụng vào hoạt động kinh doanh,,(357.143.853.798),(439.180.366.913),,,-357143853798.0,-439180366913.0
,,,II. LƯU CHUYÊN TIÊN TỪ HOẠT ĐỘNG ĐẦU TỰ,,,,,,,
23,23,23,"Tiền chi cho vay, mua các công cụ nợ của đơn vị khác",,(6.717.542.631.853),(4.594.314.000.000),,,-6717542631853.0,-4594314000000.0
24,24,24,"Tiền thu hồi cho vay, bán lại công cụ nợ của đơn vị khác",,4.583.696.467.709,4.366.679.692.433,,,4583696467709.0,4366679692433.0
25,25,25,Tiền chi đầu tư góp vốn vào đơn vị khác,,-,(12.000.000.000),,,,-12000000000.0
26,26,26,Tiền thu hồi đầu tư góp vốn vào đơn vị khác,,99.998.900.000,-,,,99998900000.0,
27,27,27,"Tiền thu lãi từ tiền gửi, cho vay và cổ tức",,3.154.372.759.174,551.116.291.646,,,3154372759174.0,551116291646.0
30,30,30,Lưu chuyển tiền thuần từ hoạt động đầu tư,,1.120.525.495.030,311.481.984.079,,,1120525495030.0,311481984079.0
,,,III. LƯU CHUYÊN TIÊN TỪ HOẠT ĐỘNG TÀI CHÍNH,,,,,,,
32,32,32,Mua lại cổ phiếu của doanh nghiệp đã phát hành,13.1,(9.141.790.000),(9.783.280.000),,131.0,-9141790000.0,-9783280000.0
33,33,33,Tiền thu từ đi vay,12.1,-,300.000.000.000,,121.0,,300000000000.0
34,34,34,Tiền trả nợ gốc vay,12.1,(300.000.000.000),-,,121.0,-300000000000.0,
36,36,36,Cổ tức đã trả cho chủ sở hữu,13.1,(730.957.693.995),(731.280.023.500),,131.0,-730957693995.0,-731280023500.0
