row_label_raw,row_label_full,Mã số,NGUỒN VỐN,Thuyết minh,Số cuối năm,Số đầu năm,numeric__NGUỒN VỐN,numeric__Thuyết minh,numeric__Số cuối năm,numeric__Số đầu năm
300,300,300,C. NỘ PHẢI TRẢ,,6.216.670.297.707,6.396.669.850.014,,,6216670297707.0,6396669850014.0
310,310,310,I. Nợ ngắn hạn,,6.216.670.297.707,411.419.850.014,,,6216670297707.0,411419850014.0
315,315,315,1. Chi phí phải trả ngắn hạn,11,266.595.773.351,109.825.232.137,,11.0,266595773351.0,109825232137.0
319,319,319,2. Phải trả ngắn hạn khác,,1.549.524.356,1.594.617.877,,,1549524356.0,1594617877.0
320,320,320,3. Vay ngắn hạn,12,5.948.525.000.000,300.000.000.000,,12.0,5948525000000.0,300000000000.0
330,330,330,II. Nợ dài hạn,,-,5.985.250.000.000,,,,5985250000000.0
338,338,338,1. Vay dài hạn,,-,5.985.250.000.000,,,,5985250000000.0
400,400,400,D. VỐN CHỦ SỞ HỮU,,19.945.747.297.257,18.057.545.028.845,,,19945747297257.0,18057545028845.0
410,410,410,I. Vốn chủ sở hữu,13.1,19.945.747.297.257,18.057.545.028.845,,131.0,19945747297257.0,18057545028845.0
411,411,411,1. Vốn cổ phần,,14.622.441.770.000,14.633.767.160.000,,,14622441770000.0,14633767160000.0
411a,411a,411a,- Cổ phiếu phổ thôngcó quyền biểu quyết,,14.622.441.770.000,14.633.767.160.000,,,14622441770000.0,14633767160000.0
412,412,412,2. Thắng dư vốn cổ phần,,522.021.325.200,522.021.325.200,,,522021325200.0,522021325200.0
415,415,415,3. Cổ phiếu quỹ,,(7.599.680.000),(9.783.280.000),,,-7599680000.0,-9783280000.0
421,421,421,4. Lợi nhuận sau thuế chưa phân phối,,4.808.883.882.057,2.911.539.823.645,,,4808883882057.0,2911539823645.0
421a,421a,421a,- Lợi nhuận sau thuế chưa phân phối lũy kế đếncuối năm trước,,2.180.582.129.650,3.026.110.399.553,,,2180582129650.0,3026110399553.0
421b,421b,421b,- Lợi nhuận (lỗ) sau thuếchưa phân phối năm nay,,2.628.301.752.407,(114.570.575.908),,,2628301752407.0,-114570575908.0
440,440,440,TỔNG CỘNG NGUỒN VỐN,,26.162.417.594.964,24.454.214.878.859,,,26162417594964.0,24454214878859.0
