row_label_raw,row_label_full,Bên liên quan,Mối quan hệ,Nội dung nghiệp vụ,Năm nay,Năm trước,numeric__Mối quan hệ,numeric__Nội dung nghiệp vụ,numeric__Năm nay,numeric__Năm trước
Công ty Cổ phầnThế Giới Di Động,Công ty Cổ phầnThế Giới Di Động,Công ty Cổ phầnThế Giới Di Động,Công ty con,Thu nhập tử cổ tứcThu hồi khoản cho vayCho vayLãi cho vay,2.748.476.418.9272.181.850.000.000292.400.000.00079.322.775.940,199.899.193.902-999.600.000.000237.895.991.666,,,2.748476418927218e+48,
Công ty Cổ phầnLogistics ToànTín,Công ty Cổ phầnLogistics ToànTín,Công ty Cổ phầnLogistics ToànTín,Công ty con,Thu hồi đầu tư góp vốnThu nhập tử cổ tức,99.998.900.00022.999.747.000,-,,,9.999890000023e+21,
Công ty Cổ phần4K Farm,Công ty Cổ phần4K Farm,Công ty Cổ phần4K Farm,Công ty con,Góp vốn,-,12.000.000.000,,,,12000000000.0
Ông Robert Willett,Ông Robert Willett,Ông Robert Willett,Thành viên HĐQT,Chi phí tư vấn,2.351.671.475,2.250.010.657,,,2351671475.0,2250010657.0
