row_label_raw,row_label_full,col_0,Số cuối năm > Giá gốc,Số cuối năm > Giá trị hợp lý,Số cuối năm > Dự phòng,Số đầu năm > Giá gốc,Số đầu năm > Giá trị hợp lý,Số đầu năm > Dự phòng,numeric__Số cuối năm > Giá gốc,numeric__Số cuối năm > Giá trị hợp lý,numeric__Số cuối năm > Dự phòng,numeric__Số đầu năm > Giá gốc,numeric__Số đầu năm > Giá trị hợp lý,numeric__Số đầu năm > Dự phòng
a) Chứng khoán kinh doanh,a) Chứng khoán kinh doanh,a) Chứng khoán kinh doanh,VND,VND,VND,VND,VND,VND,,,,,,
a) Chứng khoán kinh doanh,a) Chứng khoán kinh doanh > a) Chứng khoán kinh doanh,a) Chứng khoán kinh doanh,223.638.003.610,210.548.326.158,13.089.677.452,394.872.766.538,394.872.766.538,-,223638003610.0,210548326158.0,13089677452.0,394872766538.0,394872766538.0,
a1) Tổng giá trị cổ phiếu,a) Chứng khoán kinh doanh > a1) Tổng giá trị cổ phiếu,a1) Tổng giá trị cổ phiếu,223.638.003.610,210.548.326.158,13.089.677.452,233.866.421.708,233.866.421.708,-,223638003610.0,210548326158.0,13089677452.0,233866421708.0,233866421708.0,
- Cổ phiếu đã niêm yết,a) Chứng khoán kinh doanh > - Cổ phiếu đã niêm yết,- Cổ phiếu đã niêm yết,107.708.403.610,94.618.726.158,13.089.677.452,95.041.411.708,95.041.411.708,-,107708403610.0,94618726158.0,13089677452.0,95041411708.0,95041411708.0,
- Đầu tư chứng khoán chưa niêm yết (i),a) Chứng khoán kinh doanh > - Đầu tư chứng khoán chưa niêm yết (i),- Đầu tư chứng khoán chưa niêm yết (i),115.929.600.000,115.929.600.000,-,138.825.010.000,138.825.010.000,-,115929600000.0,115929600000.0,,138825010000.0,138825010000.0,
a2) Tổng giá trị trái phiếu,a) Chứng khoán kinh doanh > a2) Tổng giá trị trái phiếu,a2) Tổng giá trị trái phiếu,-,-,-,161.006.344.830,161.006.344.830,-,,,,161006344830.0,161006344830.0,
- Trái phiếu TD1429095 - Chính phủ,a) Chứng khoán kinh doanh > - Trái phiếu TD1429095 - Chính phủ,- Trái phiếu TD1429095 - Chính phủ,-,-,-,161.006.344.830,161.006.344.830,-,,,,161006344830.0,161006344830.0,
