row_label_raw,row_label_full,col_0,Giá gốc,Dự phòng,Giá trị hợp lý,Giá gốc_1,Dự phòng_1,Giá trị hợp lý_1,numeric__Giá gốc,numeric__Dự phòng,numeric__Giá trị hợp lý,numeric__Giá gốc_1,numeric__Dự phòng_1,numeric__Giá trị hợp lý_1
,,,VND,VND,VND,VND,VND,VND,,,,,,
c) Đầu tư tài chính dài hạn,c) Đầu tư tài chính dài hạn,c) Đầu tư tài chính dài hạn,791.107.815.673,-,791.107.815.673,405.846.960.000,-,405.846.960.000,791107815673.0,,791107815673.0,405846960000.0,,405846960000.0
c1) Đầu tư vào công ty liên doanh liên kết,c1) Đầu tư vào công ty liên doanh liên kết,c1) Đầu tư vào công ty liên doanh liên kết,787.805.635.673,-,787.805.635.673,402.544.780.000,-,402.544.780.000,787805635673.0,,787805635673.0,402544780000.0,,402544780000.0
Công ty CP TM SX & DV Sao Nam,Công ty CP TM SX & DV Sao Nam,Công ty CP TM SX & DV Sao Nam,423.224.780.000,-,423.224.780.000,402.544.780.000,-,402.544.780.000,423224780000.0,,423224780000.0,402544780000.0,,402544780000.0
Công ty CP Nước khoáng Khánh Hòa,Công ty CP Nước khoáng Khánh Hòa,Công ty CP Nước khoáng Khánh Hòa,364.580.855.673,-,364.580.855.673,-,-,-,364580855673.0,,364580855673.0,,,
c2) Đầu tư góp vốn vào đơn vị khác,c2) Đầu tư góp vốn vào đơn vị khác,c2) Đầu tư góp vốn vào đơn vị khác,3.302.180.000,-,3.302.180.000,3.302.180.000,-,3.302.180.000,3302180000.0,,3302180000.0,3302180000.0,,3302180000.0
Đối tượng khác,Đối tượng khác,Đối tượng khác,3.302.180.000,-,3.302.180.000,3.302.180.000,-,3.302.180.000,3302180000.0,,3302180000.0,3302180000.0,,3302180000.0
