row_label_raw,row_label_full,Mã,Năm nay,Năm trước,numeric__Năm nay,numeric__Năm trước
31,31,31,97.500.000.000,1.225.161.655.414,97500000000.0,1225161655414.0
33,33,33,7.307.670.322.746,8.219.827.971.195,7307670322746.0,8219827971195.0
34,34,34,(7.592.370.571.952),(7.409.827.340.161),-7592370571952.0,-7409827340161.0
40,40,40,(187.200.249.206),2.035.162.286.448,-187200249206.0,2035162286448.0
50,50,50,(691.891.512.349),530.671.009.385,-691891512349.0,530671009385.0
60,60,60,739.123.566.937,208.465.681.019,739123566937.0,208465681019.0
61,61,61,-,(13.123.467),,-13123467.0
70,70,70,47.232.054.588,739.123.566.937,47232054588.0,739123566937.0
