row_label_raw,row_label_full,col_0,31/12/2017VND,numeric__31/12/2017VND
Nhà ở cho cán bộ công nhân viên,Nhà ở cho cán bộ công nhân viên,Nhà ở cho cán bộ công nhân viên,17.077.200.000,17077200000.0
Tòa nhà 66 Nguyễn Du,Tòa nhà 66 Nguyễn Du,Tòa nhà 66 Nguyễn Du,3.824.454.922,3824454922.0
,,,20.901.654.922,20901654922.0
