row_label_raw,row_label_full,col_0,Giá trị giao dịch,Giá trị giao dịch_1,numeric__Giá trị giao dịch,numeric__Giá trị giao dịch_1
,,,2017VND,2016VND,,
Công ty con,Công ty con,Công ty con,Công ty con,Công ty con,,
Công ty TNHH Thiết bị Phụ tùng Hòa Phát,Công ty TNHH Thiết bị Phụ tùng Hòa Phát,Công ty TNHH Thiết bị Phụ tùng Hòa Phát,Công ty TNHH Thiết bị Phụ tùng Hòa Phát,Công ty TNHH Thiết bị Phụ tùng Hòa Phát,,
Cung cấp dịch vụ,Công ty TNHH Thiết bị Phụ tùng Hòa Phát > Cung cấp dịch vụ,Cung cấp dịch vụ,1.775.760.000,1.512.000.000,1775760000.0,1512000000.0
Lợi nhuận nhận được từ công ty con,Công ty TNHH Thiết bị Phụ tùng Hòa Phát > Lợi nhuận nhận được từ công ty con,Lợi nhuận nhận được từ công ty con,35.676.171.158,37.910.872.533,35676171158.0,37910872533.0
Công ty CP Nội thất Hòa Phát,Công ty CP Nội thất Hòa Phát,Công ty CP Nội thất Hòa Phát,Công ty CP Nội thất Hòa Phát,Công ty CP Nội thất Hòa Phát,,
Cung cấp dịch vụ,Công ty CP Nội thất Hòa Phát > Cung cấp dịch vụ,Cung cấp dịch vụ,10.137.600.000,9.878.350.286,10137600000.0,9878350286.0
Các khoản cho vay,Công ty CP Nội thất Hòa Phát > Các khoản cho vay,Các khoản cho vay,11.000.000.000,25.000.000.000,11000000000.0,25000000000.0
Nhận thanh toán gốc cho vay,Công ty CP Nội thất Hòa Phát > Nhận thanh toán gốc cho vay,Nhận thanh toán gốc cho vay,36.000.000.000,25.600.000.000,36000000000.0,25600000000.0
Lợi nhuận nhận được từ công ty con,Công ty CP Nội thất Hòa Phát > Lợi nhuận nhận được từ công ty con,Lợi nhuận nhận được từ công ty con,362.215.386.374,310.486.491.712,362215386374.0,310486491712.0
Công ty TNHH Ông Thép Hòa Phát,Công ty TNHH Ông Thép Hòa Phát,Công ty TNHH Ông Thép Hòa Phát,Công ty TNHH Ông Thép Hòa Phát,Công ty TNHH Ông Thép Hòa Phát,,
Cung cấp dịch vụ,Công ty TNHH Ông Thép Hòa Phát > Cung cấp dịch vụ,Cung cấp dịch vụ,12.244.264.597,15.930.564.091,12244264597.0,15930564091.0
Các khoản cho vay,Công ty TNHH Ông Thép Hòa Phát > Các khoản cho vay,Các khoản cho vay,495.450.000.000,627.700.000.000,495450000000.0,627700000000.0
Nhận thanh toán gốc cho vay,Công ty TNHH Ông Thép Hòa Phát > Nhận thanh toán gốc cho vay,Nhận thanh toán gốc cho vay,495.450.000.000,627.700.000.000,495450000000.0,627700000000.0
Góp vốn,Công ty TNHH Ông Thép Hòa Phát > Góp vốn,Góp vốn,200.000.000.000,250.000.000.000,200000000000.0,250000000000.0
Lợi nhuận nhận được từ công ty con,Công ty TNHH Ông Thép Hòa Phát > Lợi nhuận nhận được từ công ty con,Lợi nhuận nhận được từ công ty con,897.856.090.071,1.433.834.759.514,897856090071.0,1433834759514.0
Công ty TNHH Điện lạnh Hòa Phát,Công ty TNHH Điện lạnh Hòa Phát,Công ty TNHH Điện lạnh Hòa Phát,Công ty TNHH Điện lạnh Hòa Phát,Công ty TNHH Điện lạnh Hòa Phát,,
Cung cấp dịch vụ,Công ty TNHH Điện lạnh Hòa Phát > Cung cấp dịch vụ,Cung cấp dịch vụ,2.682.429.199,2.234.400.000,2682429199.0,2234400000.0
Các khoản cho vay,Công ty TNHH Điện lạnh Hòa Phát > Các khoản cho vay,Các khoản cho vay,6.000.000.000,-,6000000000.0,
Nhận thanh toán gốc cho vay,Công ty TNHH Điện lạnh Hòa Phát > Nhận thanh toán gốc cho vay,Nhận thanh toán gốc cho vay,-,5.000.000.000,,5000000000.0
Lợi nhuận nhận được từ công ty con,Công ty TNHH Điện lạnh Hòa Phát > Lợi nhuận nhận được từ công ty con,Lợi nhuận nhận được từ công ty con,103.886.773.837,30.918.975.360,103886773837.0,30918975360.0
