row_label_raw,row_label_full,col_0,Mã số,Thuyết minh,2017 VND,2016 VND,numeric__Mã số,numeric__Thuyết minh,numeric__2017 VND,numeric__2016 VND
Doanh thu cung cấp dịch vụ,Doanh thu cung cấp dịch vụ,Doanh thu cung cấp dịch vụ,01,20,78.390.832.436,77.559.819.947,1.0,20.0,78390832436.0,77559819947.0
Giá vốn dịch vụ cung cấp,Giá vốn dịch vụ cung cấp,Giá vốn dịch vụ cung cấp,11,21,58.903.382.931,64.205.671.438,11.0,21.0,58903382931.0,64205671438.0
Lợi nhuận gộp (20 = 01 - 11),Lợi nhuận gộp (20 = 01 - 11),Lợi nhuận gộp (20 = 01 - 11),20,,19.487.449.505,13.354.148.509,20.0,,19487449505.0,13354148509.0
Doanh thu hoạt động tài chính,Doanh thu hoạt động tài chính,Doanh thu hoạt động tài chính,21,22,9.383.728.942.725,5.679.674.023.028,21.0,22.0,9383728942725.0,5679674023028.0
Trong đó: lợi nhuận công ty con chuyển về,Trong đó: lợi nhuận công ty con chuyển về,Trong đó: lợi nhuận công ty con chuyển về,,,9.359.793.869.120,5.621.075.583.101,,,9359793869120.0,5621075583101.0
Chi phí tài chính,Chi phí tài chính,Chi phí tài chính,22,23,678.803.840.941,(70.599.619.088),22.0,23.0,678803840941.0,-70599619088.0
Trong đó: chi phí lãi vay,Trong đó: chi phí lãi vay,Trong đó: chi phí lãi vay,23,,-,20.922.222,23.0,,,20922222.0
Chi phí quản lý doanh nghiệp,Chi phí quản lý doanh nghiệp,Chi phí quản lý doanh nghiệp,26,24,48.564.330.774,62.276.759.702,26.0,24.0,48564330774.0,62276759702.0
Lợi nhuận thuần từ hoạt động kinh doanh (30 = 20 + 21 - 22 - 26),Lợi nhuận thuần từ hoạt động kinh doanh (30 = 20 + 21 - 22 - 26),Lợi nhuận thuần từ hoạt động kinh doanh (30 = 20 + 21 - 22 - 26),30,,8.675.848.220.515,5.701.351.030.923,30.0,,8675848220515.0,5701351030923.0
Thu nhập khác,Thu nhập khác,Thu nhập khác,31,25,6.123.361.147,8.114.457.950,31.0,25.0,6123361147.0,8114457950.0
Chi phí khác,Chi phí khác,Chi phí khác,32,,377.389.359,449.759.141,32.0,,377389359.0,449759141.0
Lợi nhuận khác (40 = 31 - 32),Lợi nhuận khác (40 = 31 - 32),Lợi nhuận khác (40 = 31 - 32),40,,5.745.971.788,7.664.698.809,40.0,,5745971788.0,7664698809.0
Lợi nhuận kế toán trước thuế (50 = 30 + 40),Lợi nhuận kế toán trước thuế (50 = 30 + 40),Lợi nhuận kế toán trước thuế (50 = 30 + 40),50,,8.681.594.192.303,5.709.015.729.732,50.0,,8681594192303.0,5709015729732.0
Chi phí thuế TNDN hiện hành,Chi phí thuế TNDN hiện hành,Chi phí thuế TNDN hiện hành,51,27,-,18.357.879.105,51.0,27.0,,18357879105.0
Lợi nhuận sau thuế TNDN (60 = 50 - 51),Lợi nhuận sau thuế TNDN (60 = 50 - 51),Lợi nhuận sau thuế TNDN (60 = 50 - 51),60,,8.681.594.192.303,5.690.657.850.627,60.0,,8681594192303.0,5690657850627.0
