row_label_raw,row_label_full,col_0,Giá trị ghi số > 31/12/2017Triệu VND,Giá trị ghi số > 1/1/2017Triệu VND,numeric__Giá trị ghi số > 31/12/2017Triệu VND,numeric__Giá trị ghi số > 1/1/2017Triệu VND
Các công cụ tài chính chịu hương lãi suất cố định,Các công cụ tài chính chịu hương lãi suất cố định,Các công cụ tài chính chịu hương lãi suất cố định,,,,
Tài sản tài chính,Các công cụ tài chính chịu hương lãi suất cố định > Tài sản tài chính,Tài sản tài chính,1.022.510,1.132.100,1022510.0,1132100.0
