row_label_raw,row_label_full,col_0,2016Nghìn VND,2015Nghìn VND,numeric__2016Nghìn VND,numeric__2015Nghìn VND
Lợi nhuận thuần thuộc về:,Lợi nhuận thuần thuộc về:,Lợi nhuận thuần thuộc về:,Lợi nhuận thuần thuộc về:,Lợi nhuận thuần thuộc về:,,
Cổ đông ưu đãi,Lợi nhuận thuần thuộc về: > Cổ đông ưu đãi,Cổ đông ưu đãi,2.427.890,3.362.759,2427890.0,3362759.0
Cổ đông phổ thông,Lợi nhuận thuần thuộc về: > Cổ đông phổ thông,Cổ đông phổ thông,107.413.134,148.772.988,107413134.0,148772988.0
,,,109.841.024,152.135.747,109841024.0,152135747.0
