row_label_raw,row_label_full,col_0,Tập đoàn,Tập đoàn_1,Công ty,Công ty_1,numeric__Tập đoàn,numeric__Tập đoàn_1,numeric__Công ty,numeric__Công ty_1
,,,31/12/2016Nghìn VND,1/1/2016Nghìn VND,31/12/2016Nghìn VND,1/1/2016Nghìn VND,,,,
Vay dài hạn (i),Vay dài hạn (i),Vay dài hạn (i),-,380.000.000,-,-,,380000000.0,,
Phát hành trái phiếu dài hạn (ii),Phát hành trái phiếu dài hạn (ii),Phát hành trái phiếu dài hạn (ii),8.916.802.303,7.865.677.365,-,-,8916802303.0,7865677365.0,,
Nợ thuê tài chính dài hạn (iii),Nợ thuê tài chính dài hạn (iii),Nợ thuê tài chính dài hạn (iii),25.297.514,39.452.364,-,-,25297514.0,39452364.0,,
,,,8.942.099.817,8.285.129.729,-,-,8942099817.0,8285129729.0,,
Khoản đến hạn trả trong vòng 12 tháng (Thuyết minh (a)),Khoản đến hạn trả trong vòng 12 tháng (Thuyết minh (a)),Khoản đến hạn trả trong vòng 12 tháng (Thuyết minh (a)),(19.210.361),(111.711.740),-,-,-19210361.0,-111711740.0,,
Khoản đến hạn trả sau 12 tháng,Khoản đến hạn trả sau 12 tháng,Khoản đến hạn trả sau 12 tháng,8.922.889.456,8.173.417.989,-,-,8922889456.0,8173417989.0,,
