row_label_raw,row_label_full,Bên liên quan,Mối quan hệ,Nội dung nghiệp vụ,Năm nay,Đơn vị tính: VNDNăm trước,numeric__Mối quan hệ,numeric__Nội dung nghiệp vụ,numeric__Năm nay,numeric__Đơn vị tính: VNDNăm trước
Công ty Cadivi,Công ty Cadivi,Công ty Cadivi,Công ty con,"Doanh thu bán hàng hóa và cung cấp dịch vụLãi ký quỹ, đặt cọcNhận đặt cọc, ký quỹHoàn trả tiền ký quỹNhận trước tiền cho thuê cơ sở hạ tầng",85.275.003.60615.856.273.972340.000.000.000340.000.000.00022.536.327.739,1.186.193.917.464----,,,8.527500360615856e+56,
Công ty Cadivi Đồng Nai,Công ty Cadivi Đồng Nai,Công ty Cadivi Đồng Nai,Công ty con,Doanh thu bán hàng hóaNhận trước tiền cho thuê cơ sở hạ tầng,2.098.699.958.206113.344.471.865,143.640.953.380----,,,2.0986999582061135e+24,
Công ty Hạ tầng Gelex,Công ty Hạ tầng Gelex,Công ty Hạ tầng Gelex,Công ty con,"Cho vayThu hồi gốc cho vayLãi cho vayNhận tiền từ chuyển nhượng khoản đầu tưGớp vốnThu hồi gốc cho vayLãi cho vayDoanh thu bán hàng hóa, cung cấp dịch vụ",3.657.500.000.0002.820.000.000.000102.768.383.55551.175.161.707400.000.000.00092.500.000.00063.483.164.3841.550.949.929,1.118.000.000.0001.537.900.000.00032.525.994.523----1.647.102.710,,,3.657500000000282e+92,
Công ty Thibidi,Công ty Thibidi,Công ty Thibidi,Công ty con,"Doanh thu bán hàng hóa, cung cấp dịch vụLãi ký quỹ mua vật tư",530.828.842.638-,561.051.868.6617.711.265.673,,,,5.610518686617711e+21
