row_label_raw,row_label_full,Mã số,CHỈ TIÊU,Thuyết minh,Năm nay,Năm trước,numeric__CHỈ TIÊU,numeric__Thuyết minh,numeric__Năm nay,numeric__Năm trước
01,01,01,1. Doanh thu bán hàng và cung cấp dịch vụ,24.1,2.971.808.572.556,2.524.351.214.229,,241.0,2971808572556.0,2524351214229.0
02,02,02,2. Các khoản giảm trừ doanh thu,24.1,(185.249.392),(167.187.000),,241.0,-185249392.0,-167187000.0
10,10,10,3. Doanh thu thuần về bán hàng và cung cấp dịch vụ,24.1,2.971.623.323.164,2.524.184.027.229,,241.0,2971623323164.0,2524184027229.0
11,11,11,4. Giá vốn hàng bán và dịch vụ cung cấp,25,(2.886.869.303.658),(2.450.397.153.543),,25.0,-2886869303658.0,-2450397153543.0
20,20,20,5. Lợi nhuận gộp về bán hàng và cung cấp dịch vụ,,84.754.019.506,73.786.873.686,,,84754019506.0,73786873686.0
21,21,21,6. Doanh thu hoạt động tài chính,24.2,984.618.741.769,361.367.232.473,,242.0,984618741769.0,361367232473.0
22,22,22,7. Chi phí tài chính Trong đó: Chi phí lãi vay,26,(429.335.526.426) (262.518.931.924),(269.210.044.492) (193.065.816.580),,26.0,,
23,23,23,7. Chi phí tài chính Trong đó: Chi phí lãi vay,26,(429.335.526.426) (262.518.931.924),(269.210.044.492) (193.065.816.580),,26.0,,
25,25,25,8. Chi phí bán hàng,27,(7.618.800.809),(3.362.466.373),,27.0,-7618800809.0,-3362466373.0
26,26,26,9. Chi phí quản lý doanh nghiệp,27,(86.137.807.392),(74.653.394.185),,27.0,-86137807392.0,-74653394185.0
30,30,30,10. Lợi nhuận thuần từ hoạt động kinh doanh,,546.280.626.648,87.928.201.109,,,546280626648.0,87928201109.0
31,31,31,11. Thu nhập khác,,3.169.940.920,1.383.824.019,,,3169940920.0,1383824019.0
32,32,32,12. Chi phí khác,,(1.180.308.314),(25.515.981),,,-1180308314.0,-25515981.0
40,40,40,13. Lợi nhuận khác,,1.989.632.606,1.358.308.038,,,1989632606.0,1358308038.0
50,50,50,14. Tổng lợi nhuận kế toán trước thuế,,548.270.259.254,89.286.509.147,,,548270259254.0,89286509147.0
51,51,51,15. Chi phí thuế TNDN hiện hành,29.1,-,-,,291.0,,
60,60,60,16. Lợi nhuận sau thuế TNDN,,548.270.259.254,89.286.509.147,,,548270259254.0,89286509147.0
