row_label_raw,row_label_full,col_0,Đơn vị tính: VND > Năm nay,Đơn vị tính: VND > Năm trước,numeric__Đơn vị tính: VND > Năm nay,numeric__Đơn vị tính: VND > Năm trước
Giá vốn của hàng hóa đã bán,Giá vốn của hàng hóa đã bán,Giá vốn của hàng hóa đã bán,2.833.685.052.767,2.400.161.726.029,2833685052767.0,2400161726029.0
Giá vốn của dịch vụ cung cấp,Giá vốn của dịch vụ cung cấp,Giá vốn của dịch vụ cung cấp,53.184.250.891,50.235.427.514,53184250891.0,50235427514.0
TỔNG CỘNG,TỔNG CỘNG,TỔNG CỘNG,2.886.869.303.658,2.450.397.153.543,2886869303658.0,2450397153543.0
