row_label_raw,row_label_full,Đơn vị bảo lãnh/tư vấn phát hành,Số cuối năm,Ngày đáo hạn,Lãi suất,Tài sản đảm bảo,numeric__Số cuối năm,numeric__Ngày đáo hạn,numeric__Lãi suất,numeric__Tài sản đảm bảo
,,,VND,VND,VND,VND,,,,
Quỹ Đầu tư và Đảm bảo tín dụng (Credit Guarantee and Investment Facility - CGIF),Quỹ Đầu tư và Đảm bảo tín dụng (Credit Guarantee and Investment Facility - CGIF),Quỹ Đầu tư và Đảm bảo tín dụng (Credit Guarantee and Investment Facility - CGIF),1.150.000.000.000,Ngày 31 tháng 12 năm 2029,"Lãi suất cố định6,95%/năm, trả lãi 6 tháng/lần",18.200.000 cổ phiếu phổ thông của Công ty Cadivi và 18.000.000 cổ phiếu của Công ty Thibidi thuộc sở hữu của Công ty Gelex Electric; quyền phải thu liên quan đến hợp đồng cho vay Công ty Gelex Ninh Thuận của Tổng Công ty.,1150000000000.0,,,
Công ty Cổ phần Chứng khoán VIX [trước đây là Công ty Cổ phần Chứng khoán IB],Công ty Cổ phần Chứng khoán VIX [trước đây là Công ty Cổ phần Chứng khoán IB],Công ty Cổ phần Chứng khoán VIX [trước đây là Công ty Cổ phần Chứng khoán IB],300.000.000.000,Ngày 31 tháng 3 năm 2022,"Lãi suất cố định 10%/năm, trả lãi 6 tháng/lần",8.900.000 cổ phiếu phổ thông của Tổng Công ty Thiết bị điện Đông Anh thuộc sở hữu của Công ty Thibidi và bên thứ ba; 3.800.000 cổ phiếu phổ thông của Công ty Thibidi thuộc sở hữu của Công ty Gelex Electric.,300000000000.0,,,
Công ty Cổ phần Chứng khoán VIX [trước đây là Công ty Cổ phần Chứng khoán IB],Công ty Cổ phần Chứng khoán VIX [trước đây là Công ty Cổ phần Chứng khoán IB],Công ty Cổ phần Chứng khoán VIX [trước đây là Công ty Cổ phần Chứng khoán IB],400.000.000.000,Ngày 15 tháng 4 năm 2023,"Lãi suất 9,5%/năm cho 3 tháng đầu tiên và sau đó là lãi suất tham chiếu + 2,5%/năm, lãi trả 6 tháng/lần",Tài sản thuộc tòa nhà Gelex 52 Lê Đại Hành và phần vốn góp trị giá 400 tỷ VND trong Công ty Hạ tầng Gelex.,400000000000.0,,,
Công ty Cổ phần Chứng khoán VIX [trước đây là Công ty Cổ phần Chứng khoán IB],Công ty Cổ phần Chứng khoán VIX [trước đây là Công ty Cổ phần Chứng khoán IB],Công ty Cổ phần Chứng khoán VIX [trước đây là Công ty Cổ phần Chứng khoán IB],300.000.000.000,Ngày 13 tháng 5 năm 2023,"Lãi suất cố định 9,5%/năm, lãi trả 6 tháng/lần",13.500.000 cổ phiếu phổ thông của Công ty Viwasupco thuộc sở hữu của Công ty Hạ tầng Gelex.,300000000000.0,,,
Công ty TNHH Chứng khoán Shinhan Việt Nam,Công ty TNHH Chứng khoán Shinhan Việt Nam,Công ty TNHH Chứng khoán Shinhan Việt Nam,700.000.000.000,Ngày 29 tháng 5 năm 2023,"Lãi suất cố định 6,5%/năm hoặc 9%/năm theo từng hợp đồng, lãi trả 6 tháng/lần",13.736.985 cổ phiếu phổ thông của Công ty Cadivi thuộc sở hữu của Công ty Gelex Electric và 8.500.000 cổ phiếu phổ thông của Công ty Viwasupco thuộc sở hữu của Công ty Hạ tầng Gelex.,700000000000.0,,,
