row_label_raw,row_label_full,Mã số,NGUỒN VỐN,Thuyết minh,Số cuối năm,Số đầu năm,numeric__NGUỒN VỐN,numeric__Thuyết minh,numeric__Số cuối năm,numeric__Số đầu năm
300,300,300,C. NỘ PHẢI TRẢ,,6.395.732.556.611,3.683.731.943.746,,,6395732556611.0,3683731943746.0
310,310,310,I. Nợ ngắn hạn,,2.492.010.427.670,1.992.237.841.753,,,2492010427670.0,1992237841753.0
311,311,311,1. Phải trả người bán ngắn hạn,17,497.620.558.360,80.523.928.308,,17.0,497620558360.0,80523928308.0
312,312,312,2. Người mua trả tiền trước ngắn hạn,,193.978.357,1.947.468.497,,,193978357.0,1947468497.0
313,313,313,3. Thuế và các khoản phải nộp Nhà nước,18,283.435.039,400.181.852,,18.0,283435039.0,400181852.0
314,314,314,4. Phải trả người lao động,,9.537.544.095,6.708.793.085,,,9537544095.0,6708793085.0
315,315,315,5. Chi phí phải trả ngắn hạn,19,73.472.959.375,45.647.203.860,,19.0,73472959375.0,45647203860.0
318,318,318,6. Doanh thu chưa thực hiện ngắn hạn,20,8.661.615.813,6.777.266.439,,20.0,8661615813.0,6777266439.0
319,319,319,7. Phải trả ngắn hạn khác,21,1.191.809.013.881,928.237.249.902,,21.0,1191809013881.0,928237249902.0
320,320,320,8. Vay và nợ ngắn hạn,22,696.618.764.402,912.193.399.057,,22.0,696618764402.0,912193399057.0
321,321,321,9. Dự phòng phải trả ngắn hạn,,5.382.631.746,2.123.935.262,,,5382631746.0,2123935262.0
322,322,322,"10. Quý khen thưởng, phúc lợi",,8.429.926.602,7.678.415.491,,,8429926602.0,7678415491.0
330,330,330,II. Nợ dài hạn,,3.903.722.128.941,1.691.494.101.993,,,3903722128941.0,1691494101993.0
336,336,336,1. Doanh thu chưa thực hiện dài hạn,20,174.887.579.086,43.642.636.966,,20.0,174887579086.0,43642636966.0
337,337,337,2. Phải trả dài hạn khác,21,20.096.032.766,518.792.794.209,,21.0,20096032766.0,518792794209.0
338,338,338,3. Vay và nợ dài hạn,22,3.708.738.517.089,1.122.880.158.322,,22.0,3708738517089.0,1122880158322.0
342,342,342,4. Dự phòng phải trả dài hạn,,-,6.178.512.496,,,,6178512496.0
400,400,400,D. VỐN CHỦ SỞ HỮU,,5.509.741.352.890,5.121.006.289.553,,,5509741352890.0,5121006289553.0
410,410,410,I. Vốn chủ sở hữu,23,5.507.979.950.121,5.119.089.920.116,,23.0,5507979950121.0,5119089920116.0
411,411,411,1. Vốn cổ phần đã phát hành,,4.882.440.000.000,4.882.440.000.000,,,4882440000000.0,4882440000000.0
411a,411a,411a,- Cổ phiếu phổ thông có quyền biểu quyết,,4.882.440.000.000,4.882.440.000.000,,,4882440000000.0,4882440000000.0
412,412,412,2. Thặng dư vốn cổ phần,,13.074.761.451,66.457.000.000,,,13074761451.0,66457000000.0
415,415,415,3. Cổ phiếu quỹ,,(102.997.990.700),-,,,-102997990700.0,
421,421,421,4. Lợi nhuận sau thuế chưa phân phối,,715.463.179.370,170.192.920.116,,,715463179370.0,170192920116.0
421a,421a,421a,- Lợi nhuận sau thuế chưa phân phối đến cuối năm trước,,167.192.920.116,80.906.410.969,,,167192920116.0,80906410969.0
421b,421b,421b,- Lợi nhuận sau thuế chưa phân phối năm nay,,548.270.259.254,89.286.509.147,,,548270259254.0,89286509147.0
430,430,430,II. Nguồn kinh phí và quỹ khác,,1.761.402.769,1.916.369.437,,,1761402769.0,1916369437.0
432,432,432,1. Nguồn kinh phí đã hình thành tài sản cổ định,,1.761.402.769,1.916.369.437,,,1761402769.0,1916369437.0
440,440,440,TỔNG CỘNG NGUỒN VỐN,,11.905.473.909.501,8.804.738.233.299,,,11905473909501.0,8804738233299.0
