row_label_raw,row_label_full,col_0,Năm nay,Đơn vị tính: VND > Năm trước,numeric__Năm nay,numeric__Đơn vị tính: VND > Năm trước
Vốn cổ phần đã góp,Vốn cổ phần đã góp,Vốn cổ phần đã góp,Vốn cổ phần đã góp,Vốn cổ phần đã góp,,
Số đầu năm,Vốn cổ phần đã góp > Số đầu năm,Số đầu năm,4.882.440.000.000,4.065.600.000.000,4882440000000.0,4065600000000.0
Tăng vốn trong năm,Vốn cổ phần đã góp > Tăng vốn trong năm,Tăng vốn trong năm,-,816.840.000.000,,816840000000.0
Số cuối năm,Vốn cổ phần đã góp > Số cuối năm,Số cuối năm,4.882.440.000.000,4.882.440.000.000,4882440000000.0,4882440000000.0
"Cổ tức, lợi nhuận đã chia/đã công bố","Cổ tức, lợi nhuận đã chia/đã công bố","Cổ tức, lợi nhuận đã chia/đã công bố",-,-,,
