row_label_raw,row_label_full,Mã số,TÀI SẢN,Thuyết minh,Số cuối năm,Số đầu năm,numeric__TÀI SẢN,numeric__Thuyết minh,numeric__Số cuối năm,numeric__Số đầu năm
100,100,100,A. TÀI SẢN NGĂN HẠN,,3.132.537.586.004,1.143.316.596.435,,,3132537586004.0,1143316596435.0
110,110,110,I. Tiền,5,240.494.002.853,28.953.302.734,,5.0,240494002853.0,28953302734.0
111,111,111,1. Tiền,,240.494.002.853,28.953.302.734,,,240494002853.0,28953302734.0
120,120,120,II. Đầu tư tài chính ngắn hạn,,390.897.336.198,250.000.000.000,,,390897336198.0,250000000000.0
121,121,121,1. Chứng khoán kinh doanh,6,390.897.336.198,250.000.000.000,,6.0,390897336198.0,250000000000.0
130,130,130,III. Các khoản phải thu ngắn hạn,,2.342.532.439.183,828.834.225.736,,,2342532439183.0,828834225736.0
131,131,131,1. Phải thu ngắn hạn của khách hàng,7,257.124.038.345,44.489.655.575,,7.0,257124038345.0,44489655575.0
132,132,132,2. Trả trước cho người bán ngắn hạn,,1.057.298.329,567.658.497,,,1057298329.0,567658497.0
135,135,135,3. Phải thu về cho vay ngắn hạn,8,1.692.079.346.054,571.475.000.000,,8.0,1692079346054.0,571475000000.0
136,136,136,4. Phải thu ngắn hạn khác,9,406.313.670.652,226.803.236.642,,9.0,406313670652.0,226803236642.0
137,137,137,5. Dự phòng phải thu ngắn hạn khó đòi,10,(14.041.914.197),(14.501.324.978),,10.0,-14041914197.0,-14501324978.0
140,140,140,IV. Hàng tồn kho,11,140.074.731.099,29.491.612.831,,11.0,140074731099.0,29491612831.0
141,141,141,1. Hàng tồn kho,,140.074.731.099,29.491.612.831,,,140074731099.0,29491612831.0
150,150,150,V. Tài sản ngắn hạn khác,,18.539.076.671,6.037.455.134,,,18539076671.0,6037455134.0
151,151,151,1. Chi phí trả trước ngắn hạn,16,12.186.719.897,4.749.395.614,,16.0,12186719897.0,4749395614.0
152,152,152,2. Thuế giá trị gia tăng được khấu trừ,,1.460.236.093,204.175.896,,,1460236093.0,204175896.0
153,153,153,3. Thuế và các khoản phải thu Nhà nước,,4.892.120.681,1.083.883.624,,,4892120681.0,1083883624.0
200,200,200,B. TÀI SẢN DÀI HẠN,,8.772.936.323.497,7.661.421.636.864,,,8772936323497.0,7661421636864.0
210,210,210,I. Các khoản phải thu dài hạn,,637.628.957.500,700.892.957.500,,,637628957500.0,700892957500.0
215,215,215,1. Phải thu về cho vay dài hạn,8,608.125.000.000,700.625.000.000,,8.0,608125000000.0,700625000000.0
216,216,216,2. Phải thu dài hạn khác,9,29.503.957.500,267.957.500,,9.0,29503957500.0,267957500.0
220,220,220,II. Tài sản cố định,,47.861.340.723,64.156.010.730,,,47861340723.0,64156010730.0
221,221,221,1. Tài sản cố định hữu hình,12,47.806.896.275,64.156.010.730,,12.0,47806896275.0,64156010730.0
222,222,222,Nguyên giá,,155.293.026.390,171.163.966.291,,,155293026390.0,171163966291.0
223,223,223,Giá trị khẩu hao lũy kế,,(107.486.130.115),(107.007.955.561),,,-107486130115.0,-107007955561.0
227,227,227,2. Tài sản cố định vô hình,,54.444.448,-,,,54444448.0,
228,228,228,Nguyên giá,,130.000.000,60.000.000,,,130000000.0,60000000.0
229,229,229,Giá trị hao mòn lũy kế,,(75.555.552),(60.000.000),,,-75555552.0,-60000000.0
230,230,230,III. Bất động sản đầu tư,13,305.512.675.227,232.934.455.621,,13.0,305512675227.0,232934455621.0
231,231,231,1. Nguyên giá,,387.518.394.723,294.967.913.005,,,387518394723.0,294967913005.0
232,232,232,2. Giá trị khẩu hao lũy kế,,(82.005.719.496),(62.033.457.384),,,-82005719496.0,-62033457384.0
240,240,240,IV. Tài sản dở dang dài hạn,,32.290.749.049,17.038.540.028,,,32290749049.0,17038540028.0
242,242,242,1. Chi phí xây dựng cơ bản dở dang,14,32.290.749.049,17.038.540.028,,14.0,32290749049.0,17038540028.0
250,250,250,V. Đầu tư tài chính dài hạn,15,7.718.521.548.407,6.616.743.677.932,,15.0,7718521548407.0,6616743677932.0
251,251,251,1. Đầu tư vào công ty con,,4.922.220.193.368,5.782.454.646.591,,,4922220193368.0,5782454646591.0
252,252,252,2. Đầu tư vào công ty liên kết,,2.796.301.355.039,834.289.031.341,,,2796301355039.0,834289031341.0
260,260,260,VI. Tài sản dài hạn khác,,31.121.052.591,29.655.995.053,,,31121052591.0,29655995053.0
261,261,261,1. Chi phí trả trước dài hạn,16,31.121.052.591,29.655.995.053,,16.0,31121052591.0,29655995053.0
270,270,270,TỔNG CỘNG TÀI SẢN,,11.905.473.909.501,8.804.738.233.299,,,11905473909501.0,8804738233299.0
