row_label_raw,row_label_full,col_0,Số cuối năm,Đơn vị tính: VND > Số đầu năm,numeric__Số cuối năm,numeric__Đơn vị tính: VND > Số đầu năm
Tiền mặt,Tiền mặt,Tiền mặt,873.966.395,765.536.973,873966395.0,765536973.0
Tiền gửi ngân hàng,Tiền gửi ngân hàng,Tiền gửi ngân hàng,239.615.873.933,28.187.765.761,239615873933.0,28187765761.0
Tiền đang chuyển,Tiền đang chuyển,Tiền đang chuyển,4.162.525,-,4162525.0,
TỔNG CỘNG,TỔNG CỘNG,TỔNG CỘNG,240.494.002.853,28.953.302.734,240494002853.0,28953302734.0
