row_label_raw,row_label_full,Thuế giá trị gia tăng,Số đầu năm > -,Số phải nộp trong năm > 278.698.950.483,Số đã nộp trong năm > (278.698.950.483),Đơn vị tính: VND > -,numeric__Số đầu năm > -,numeric__Số phải nộp trong năm > 278.698.950.483,numeric__Số đã nộp trong năm > (278.698.950.483),numeric__Đơn vị tính: VND > -
Thuế nhập khẩu,Thuế nhập khẩu,Thuế nhập khẩu,-,5.326.787.015,(5.326.787.015),-,,5326787015.0,-5326787015.0,
Thuế thu nhập doanh nghiệp,Thuế thu nhập doanh nghiệp,Thuế thu nhập doanh nghiệp,-,863.243.160,(863.243.160),-,,863243160.0,-863243160.0,
Thuế thu nhập cá nhân,Thuế thu nhập cá nhân,Thuế thu nhập cá nhân,385.510.273,4.167.806.448,(4.271.897.721),281.419.000,385510273.0,4167806448.0,-4271897721.0,281419000.0
Thuế nhà đất,Thuế nhà đất,Thuế nhà đất,-,16.848.915.923,(16.848.915.923),-,,16848915923.0,-16848915923.0,
Các loại thuế khác,Các loại thuế khác,Các loại thuế khác,14.671.579,1.785.084.258,(1.797.739.798),2.016.039,14671579.0,1785084258.0,-1797739798.0,2016039.0
TỔNG CỘNG,TỔNG CỘNG,TỔNG CỘNG,400.181.852,307.690.787.287,(307.807.534.100),283.435.039,400181852.0,307690787287.0,-307807534100.0,283435039.0
